GENERATION_PROJECT,PERIOD,gen_tech,gen_load_zone,gen_energy_source,GenCapacity,SuspendGen_total,GenStorageCapacity,GenCapitalRecovery,GenFixedOMCosts
Anhui-EP_Coal_600_RC-ep-1179_CCS,2048,EP_Coal_600_RC_CCS,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1180_CCS,2038,EP_Coal_600_RC_CCS,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1180_CCS,2048,EP_Coal_600_RC_CCS,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1181_CCS,2038,EP_Coal_600_RC_CCS,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1181_CCS,2048,EP_Coal_600_RC_CCS,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1182_CCS,2038,EP_Coal_600_RC_CCS,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1182_CCS,2048,EP_Coal_600_RC_CCS,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1183_CCS,2038,EP_Coal_600_RC_CCS,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1183_CCS,2048,EP_Coal_600_RC_CCS,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1184_CCS,2038,EP_Coal_600_RC_CCS,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1184_CCS,2048,EP_Coal_600_RC_CCS,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1185_CCS,2038,EP_Coal_600_RC_CCS,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1185_CCS,2048,EP_Coal_600_RC_CCS,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1186_CCS,2038,EP_Coal_600_RC_CCS,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1186_CCS,2048,EP_Coal_600_RC_CCS,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1187_CCS,2038,EP_Coal_600_RC_CCS,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1187_CCS,2048,EP_Coal_600_RC_CCS,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1188_CCS,2038,EP_Coal_600_RC_CCS,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1188_CCS,2048,EP_Coal_600_RC_CCS,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1189_CCS,2038,EP_Coal_600_RC_CCS,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1189_CCS,2048,EP_Coal_600_RC_CCS,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1190_CCS,2038,EP_Coal_600_RC_CCS,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1190_CCS,2048,EP_Coal_600_RC_CCS,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1191_CCS,2038,EP_Coal_600_RC_CCS,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1191_CCS,2048,EP_Coal_600_RC_CCS,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1192_CCS,2038,EP_Coal_600_RC_CCS,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1192_CCS,2048,EP_Coal_600_RC_CCS,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1193_CCS,2038,EP_Coal_600_RC_CCS,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1193_CCS,2048,EP_Coal_600_RC_CCS,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1196_CCS,2038,EP_Coal_600_RC_CCS,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1196_CCS,2048,EP_Coal_600_RC_CCS,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1197_CCS,2038,EP_Coal_600_RC_CCS,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1197_CCS,2048,EP_Coal_600_RC_CCS,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1198_CCS,2038,EP_Coal_600_RC_CCS,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1198_CCS,2048,EP_Coal_600_RC_CCS,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-3097_CCS,2038,EP_Coal_600_RC_CCS,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-3097_CCS,2048,EP_Coal_600_RC_CCS,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-3098_CCS,2038,EP_Coal_600_RC_CCS,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-3098_CCS,2048,EP_Coal_600_RC_CCS,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-3099_CCS,2038,EP_Coal_600_RC_CCS,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-3099_CCS,2048,EP_Coal_600_RC_CCS,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-3100_CCS,2038,EP_Coal_600_RC_CCS,Anhui,Coal,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-3100_CCS,2048,EP_Coal_600_RC_CCS,Anhui,Coal,0,0,.,0,0
Fujian-Coal_1000_OT-12153_CCS,2038,Coal_1000_OT_CCS,Fujian,Coal,0,0,.,0,0
Fujian-Coal_1000_OT-12153_CCS,2048,Coal_1000_OT_CCS,Fujian,Coal,0,0,.,0,0
Fujian-Coal_1000_RC-12135_CCS,2038,Coal_1000_RC_CCS,Fujian,Coal,0,0,.,0,0
Fujian-Coal_1000_RC-12135_CCS,2048,Coal_1000_RC_CCS,Fujian,Coal,0,0,.,0,0
Fujian-Coal_1000_RC-12161_CCS,2038,Coal_1000_RC_CCS,Fujian,Coal,0,0,.,0,0
Fujian-Coal_1000_RC-12161_CCS,2048,Coal_1000_RC_CCS,Fujian,Coal,0,0,.,0,0
Fujian-Coal_1000_RC-12171_CCS,2038,Coal_1000_RC_CCS,Fujian,Coal,0,0,.,0,0
Fujian-Coal_1000_RC-12171_CCS,2048,Coal_1000_RC_CCS,Fujian,Coal,0,0,.,0,0
Fujian-Coal_1000_SEA-12145_CCS,2038,Coal_1000_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-Coal_1000_SEA-12145_CCS,2048,Coal_1000_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-Coal_1000_SEA-12181_CCS,2038,Coal_1000_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-Coal_1000_SEA-12181_CCS,2048,Coal_1000_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-Coal_100_RC-ep-1302_CCS,2038,Coal_100_RC_CCS,Fujian,Coal,0,0,.,0,0
Fujian-Coal_100_RC-ep-1302_CCS,2048,Coal_100_RC_CCS,Fujian,Coal,0,0,.,0,0
Fujian-Coal_100_RC-ep-1303_CCS,2038,Coal_100_RC_CCS,Fujian,Coal,0,0,.,0,0
Fujian-Coal_100_RC-ep-1303_CCS,2048,Coal_100_RC_CCS,Fujian,Coal,0,0,.,0,0
Fujian-Coal_100_RC-ep-1304_CCS,2038,Coal_100_RC_CCS,Fujian,Coal,0,0,.,0,0
Fujian-Coal_100_RC-ep-1304_CCS,2048,Coal_100_RC_CCS,Fujian,Coal,0,0,.,0,0
Fujian-Coal_100_RC-ep-1305_CCS,2038,Coal_100_RC_CCS,Fujian,Coal,0,0,.,0,0
Fujian-Coal_100_RC-ep-1305_CCS,2048,Coal_100_RC_CCS,Fujian,Coal,0,0,.,0,0
Fujian-Coal_100_RC-ep-1306_CCS,2038,Coal_100_RC_CCS,Fujian,Coal,0,0,.,0,0
Fujian-Coal_100_RC-ep-1306_CCS,2048,Coal_100_RC_CCS,Fujian,Coal,0,0,.,0,0
Fujian-Coal_100_RC-ep-1307_CCS,2038,Coal_100_RC_CCS,Fujian,Coal,0,0,.,0,0
Fujian-Coal_100_RC-ep-1307_CCS,2048,Coal_100_RC_CCS,Fujian,Coal,0,0,.,0,0
Fujian-Coal_300_OT-12157_CCS,2038,Coal_300_OT_CCS,Fujian,Coal,0,0,.,0,0
Fujian-Coal_300_OT-12157_CCS,2048,Coal_300_OT_CCS,Fujian,Coal,0,0,.,0,0
Fujian-Coal_300_RC-12139_CCS,2038,Coal_300_RC_CCS,Fujian,Coal,0,0,.,0,0
Fujian-Coal_300_RC-12139_CCS,2048,Coal_300_RC_CCS,Fujian,Coal,0,0,.,0,0
Fujian-Coal_300_RC-12165_CCS,2038,Coal_300_RC_CCS,Fujian,Coal,0,0,.,0,0
Fujian-Coal_300_RC-12165_CCS,2048,Coal_300_RC_CCS,Fujian,Coal,0,0,.,0,0
Fujian-Coal_300_RC-12175_CCS,2038,Coal_300_RC_CCS,Fujian,Coal,0,0,.,0,0
Fujian-Coal_300_RC-12175_CCS,2048,Coal_300_RC_CCS,Fujian,Coal,0,0,.,0,0
Fujian-Coal_300_SEA-12149_CCS,2038,Coal_300_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-Coal_300_SEA-12149_CCS,2048,Coal_300_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-Coal_300_SEA-12185_CCS,2038,Coal_300_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-Coal_300_SEA-12185_CCS,2048,Coal_300_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-Coal_600_OT-12155_CCS,2038,Coal_600_OT_CCS,Fujian,Coal,0,0,.,0,0
Fujian-Coal_600_OT-12155_CCS,2048,Coal_600_OT_CCS,Fujian,Coal,0,0,.,0,0
Fujian-Coal_600_RC-12137_CCS,2038,Coal_600_RC_CCS,Fujian,Coal,0,0,.,0,0
Fujian-Coal_600_RC-12137_CCS,2048,Coal_600_RC_CCS,Fujian,Coal,0,0,.,0,0
Fujian-Coal_600_RC-12163_CCS,2038,Coal_600_RC_CCS,Fujian,Coal,0,0,.,0,0
Fujian-Coal_600_RC-12163_CCS,2048,Coal_600_RC_CCS,Fujian,Coal,0,0,.,0,0
Fujian-Coal_600_RC-12173_CCS,2038,Coal_600_RC_CCS,Fujian,Coal,0,0,.,0,0
Fujian-Coal_600_RC-12173_CCS,2048,Coal_600_RC_CCS,Fujian,Coal,0,0,.,0,0
Fujian-Coal_600_SEA-12147_CCS,2038,Coal_600_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-Coal_600_SEA-12147_CCS,2048,Coal_600_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-Coal_600_SEA-12183_CCS,2038,Coal_600_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-Coal_600_SEA-12183_CCS,2048,Coal_600_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-Coal_IGCC_RC-12141_CCS,2038,Coal_IGCC_RC_CCS,Fujian,Coal,0,0,.,0,0
Fujian-Coal_IGCC_RC-12141_CCS,2048,Coal_IGCC_RC_CCS,Fujian,Coal,0,0,.,0,0
Fujian-Coal_IGCC_RC-12167_CCS,2038,Coal_IGCC_RC_CCS,Fujian,Coal,0,0,.,0,0
Fujian-Coal_IGCC_RC-12167_CCS,2048,Coal_IGCC_RC_CCS,Fujian,Coal,0,0,.,0,0
Fujian-Coal_IGCC_RC-12177_CCS,2038,Coal_IGCC_RC_CCS,Fujian,Coal,0,0,.,0,0
Fujian-Coal_IGCC_RC-12177_CCS,2048,Coal_IGCC_RC_CCS,Fujian,Coal,0,0,.,0,0
Fujian-Coal_Small_RC-ep-1248_CCS,2038,Coal_Small_RC_CCS,Fujian,Coal,0,0,.,0,0
Fujian-Coal_Small_RC-ep-1248_CCS,2048,Coal_Small_RC_CCS,Fujian,Coal,0,0,.,0,0
Fujian-Coal_Small_RC-ep-1289_CCS,2038,Coal_Small_RC_CCS,Fujian,Coal,0,0,.,0,0
Fujian-Coal_Small_RC-ep-1289_CCS,2048,Coal_Small_RC_CCS,Fujian,Coal,0,0,.,0,0
Fujian-Coal_Small_SEA-ep-1309_CCS,2038,Coal_Small_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-Coal_Small_SEA-ep-1309_CCS,2048,Coal_Small_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_1000_SEA-ep-1246_CCS,2038,EP_Coal_1000_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_1000_SEA-ep-1246_CCS,2048,EP_Coal_1000_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_1000_SEA-ep-1247_CCS,2038,EP_Coal_1000_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_1000_SEA-ep-1247_CCS,2048,EP_Coal_1000_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_1000_SEA-ep-3101_CCS,2038,EP_Coal_1000_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_1000_SEA-ep-3101_CCS,2048,EP_Coal_1000_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_1000_SEA-ep-3102_CCS,2038,EP_Coal_1000_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_1000_SEA-ep-3102_CCS,2048,EP_Coal_1000_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_300_OT-ep-1285_CCS,2038,EP_Coal_300_OT_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_300_OT-ep-1285_CCS,2048,EP_Coal_300_OT_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_300_OT-ep-1286_CCS,2038,EP_Coal_300_OT_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_300_OT-ep-1286_CCS,2048,EP_Coal_300_OT_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_300_OT-ep-1287_CCS,2038,EP_Coal_300_OT_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_300_OT-ep-1287_CCS,2048,EP_Coal_300_OT_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_300_OT-ep-1288_CCS,2038,EP_Coal_300_OT_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_300_OT-ep-1288_CCS,2048,EP_Coal_300_OT_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_300_RC-ep-1290_CCS,2038,EP_Coal_300_RC_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_300_RC-ep-1290_CCS,2048,EP_Coal_300_RC_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_300_RC-ep-1291_CCS,2038,EP_Coal_300_RC_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_300_RC-ep-1291_CCS,2048,EP_Coal_300_RC_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_300_RC-ep-1298_CCS,2038,EP_Coal_300_RC_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_300_RC-ep-1298_CCS,2048,EP_Coal_300_RC_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_300_RC-ep-1299_CCS,2038,EP_Coal_300_RC_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_300_RC-ep-1299_CCS,2048,EP_Coal_300_RC_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_300_RC-ep-1300_CCS,2038,EP_Coal_300_RC_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_300_RC-ep-1300_CCS,2048,EP_Coal_300_RC_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_300_RC-ep-1301_CCS,2038,EP_Coal_300_RC_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_300_RC-ep-1301_CCS,2048,EP_Coal_300_RC_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_300_SEA-ep-1272_CCS,2038,EP_Coal_300_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_300_SEA-ep-1272_CCS,2048,EP_Coal_300_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_300_SEA-ep-1273_CCS,2038,EP_Coal_300_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_300_SEA-ep-1273_CCS,2048,EP_Coal_300_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_300_SEA-ep-1292_CCS,2038,EP_Coal_300_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_300_SEA-ep-1292_CCS,2048,EP_Coal_300_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_300_SEA-ep-1293_CCS,2038,EP_Coal_300_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_300_SEA-ep-1293_CCS,2048,EP_Coal_300_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_300_SEA-ep-1294_CCS,2038,EP_Coal_300_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_300_SEA-ep-1294_CCS,2048,EP_Coal_300_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_300_SEA-ep-1295_CCS,2038,EP_Coal_300_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_300_SEA-ep-1295_CCS,2048,EP_Coal_300_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_300_SEA-ep-1296_CCS,2038,EP_Coal_300_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_300_SEA-ep-1296_CCS,2048,EP_Coal_300_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_300_SEA-ep-1297_CCS,2038,EP_Coal_300_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_300_SEA-ep-1297_CCS,2048,EP_Coal_300_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_600_OT-ep-1253_CCS,2038,EP_Coal_600_OT_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_600_OT-ep-1253_CCS,2048,EP_Coal_600_OT_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_600_OT-ep-1254_CCS,2038,EP_Coal_600_OT_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_600_OT-ep-1254_CCS,2048,EP_Coal_600_OT_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1249_CCS,2038,EP_Coal_600_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1249_CCS,2048,EP_Coal_600_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1250_CCS,2038,EP_Coal_600_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1250_CCS,2048,EP_Coal_600_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1251_CCS,2038,EP_Coal_600_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1251_CCS,2048,EP_Coal_600_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1252_CCS,2038,EP_Coal_600_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1252_CCS,2048,EP_Coal_600_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1255_CCS,2038,EP_Coal_600_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1255_CCS,2048,EP_Coal_600_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1256_CCS,2038,EP_Coal_600_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1256_CCS,2048,EP_Coal_600_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1257_CCS,2038,EP_Coal_600_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1257_CCS,2048,EP_Coal_600_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1258_CCS,2038,EP_Coal_600_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1258_CCS,2048,EP_Coal_600_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1259_CCS,2038,EP_Coal_600_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1259_CCS,2048,EP_Coal_600_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1260_CCS,2038,EP_Coal_600_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1260_CCS,2048,EP_Coal_600_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1261_CCS,2038,EP_Coal_600_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1261_CCS,2048,EP_Coal_600_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1262_CCS,2038,EP_Coal_600_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1262_CCS,2048,EP_Coal_600_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1263_CCS,2038,EP_Coal_600_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1263_CCS,2048,EP_Coal_600_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1264_CCS,2038,EP_Coal_600_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1264_CCS,2048,EP_Coal_600_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1265_CCS,2038,EP_Coal_600_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1265_CCS,2048,EP_Coal_600_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1266_CCS,2038,EP_Coal_600_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1266_CCS,2048,EP_Coal_600_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1267_CCS,2038,EP_Coal_600_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1267_CCS,2048,EP_Coal_600_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1268_CCS,2038,EP_Coal_600_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1268_CCS,2048,EP_Coal_600_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1269_CCS,2038,EP_Coal_600_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1269_CCS,2048,EP_Coal_600_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1270_CCS,2038,EP_Coal_600_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1270_CCS,2048,EP_Coal_600_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1271_CCS,2038,EP_Coal_600_SEA_CCS,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1271_CCS,2048,EP_Coal_600_SEA_CCS,Fujian,Coal,0,0,.,0,0
Jiangsu-Coal_1000_OT-11937_CCS,2038,Coal_1000_OT_CCS,Jiangsu,Coal,0,0,.,0,0
Jiangsu-Coal_1000_OT-11937_CCS,2048,Coal_1000_OT_CCS,Jiangsu,Coal,0,0,.,0,0
Jiangsu-Coal_1000_OT-11955_CCS,2038,Coal_1000_OT_CCS,Jiangsu,Coal,0,0,.,0,0
Jiangsu-Coal_1000_OT-11955_CCS,2048,Coal_1000_OT_CCS,Jiangsu,Coal,0,0,.,0,0
Jiangsu-Coal_1000_OT-11973_CCS,2038,Coal_1000_OT_CCS,Jiangsu,Coal,0,0,.,0,0
Jiangsu-Coal_1000_OT-11973_CCS,2048,Coal_1000_OT_CCS,Jiangsu,Coal,0,0,.,0,0
Jiangsu-Coal_1000_OT-11999_CCS,2038,Coal_1000_OT_CCS,Jiangsu,Coal,0,0,.,0,0
Jiangsu-Coal_1000_OT-11999_CCS,2048,Coal_1000_OT_CCS,Jiangsu,Coal,0,0,.,0,0
Jiangsu-Coal_1000_OT-12017_CCS,2038,Coal_1000_OT_CCS,Jiangsu,Coal,0,0,.,0,0
Jiangsu-Coal_1000_OT-12017_CCS,2048,Coal_1000_OT_CCS,Jiangsu,Coal,0,0,.,0,0
Jiangsu-Coal_1000_RC-11945_CCS,2038,Coal_1000_RC_CCS,Jiangsu,Coal,0,0,.,0,0
Jiangsu-Coal_1000_RC-11945_CCS,2048,Coal_1000_RC_CCS,Jiangsu,Coal,0,0,.,0,0
Jiangsu-Coal_1000_RC-11963_CCS,2038,Coal_1000_RC_CCS,Jiangsu,Coal,0,0,.,0,0
Jiangsu-Coal_1000_RC-11963_CCS,2048,Coal_1000_RC_CCS,Jiangsu,Coal,0,0,.,0,0
Jiangsu-Coal_1000_RC-11981_CCS,2038,Coal_1000_RC_CCS,Jiangsu,Coal,0,0,.,0,0
Jiangsu-Coal_1000_RC-11981_CCS,2048,Coal_1000_RC_CCS,Jiangsu,Coal,0,0,.,0,0
Jiangsu-Coal_1000_RC-12007_CCS,2038,Coal_1000_RC_CCS,Jiangsu,Coal,0,0,.,0,0
Jiangsu-Coal_1000_RC-12007_CCS,2048,Coal_1000_RC_CCS,Jiangsu,Coal,0,0,.,0,0
Jiangsu-Coal_1000_RC-12025_CCS,2038,Coal_1000_RC_CCS,Jiangsu,Coal,0,0,.,0,0
Jiangsu-Coal_1000_RC-12025_CCS,2048,Coal_1000_RC_CCS,Jiangsu,Coal,0,0,.,0,0
Jiangsu-Coal_1000_SEA-11991_CCS,2038,Coal_1000_SEA_CCS,Jiangsu,Coal,0,0,.,0,0
Jiangsu-Coal_1000_SEA-11991_CCS,2048,Coal_1000_SEA_CCS,Jiangsu,Coal,0,0,.,0,0
Jiangsu-Coal_100_OT-ep-1000_CCS,2038,Coal_100_OT_CCS,Jiangsu,Coal,0,0,.,0,0
Jiangsu-Coal_100_OT-ep-1000_CCS,2048,Coal_100_OT_CCS,Jiangsu,Coal,0,0,.,0,0
Jiangsu-Coal_100_OT-ep-1001_CCS,2038,Coal_100_OT_CCS,Jiangsu,Coal,0,0,.,0,0
