GEN_BLD_SUSPEND_YRS_1,GEN_BLD_SUSPEND_YRS_2,GEN_BLD_SUSPEND_YRS_3,SuspendGen
Zhejiang-Coal_1000_SEA-12099,2048,2048,0.0
Zhejiang-Coal_1000_SEA-12099_CCS,2038,2038,0.0
Zhejiang-Coal_1000_SEA-12099_CCS,2038,2048,0.0
Zhejiang-Coal_1000_SEA-12099_CCS,2048,2048,0.0
Zhejiang-Coal_1000_SEA-12099_H2,2038,2038,0.0
Zhejiang-Coal_1000_SEA-12099_H2,2038,2048,0.0
Zhejiang-Coal_1000_SEA-12099_H2,2048,2048,0.0
Zhejiang-Coal_300_OT-12067,2038,2038,0.0
Zhejiang-Coal_300_OT-12067,2038,2048,-0.0
Zhejiang-Coal_300_OT-12067,2048,2048,0.0
Zhejiang-Coal_300_OT-12067_CCS,2038,2038,0.0
Zhejiang-Coal_300_OT-12067_CCS,2038,2048,0.0
Zhejiang-Coal_300_OT-12067_CCS,2048,2048,0.0
Zhejiang-Coal_300_OT-12067_H2,2038,2038,0.0
Zhejiang-Coal_300_OT-12067_H2,2038,2048,0.0
Zhejiang-Coal_300_OT-12067_H2,2048,2048,0.0
Zhejiang-Coal_300_RC-12039,2038,2038,0.0
Zhejiang-Coal_300_RC-12039,2038,2048,0.0
Zhejiang-Coal_300_RC-12039,2048,2048,0.0
Zhejiang-Coal_300_RC-12039_CCS,2038,2038,0.0
Zhejiang-Coal_300_RC-12039_CCS,2038,2048,0.0
Zhejiang-Coal_300_RC-12039_CCS,2048,2048,0.0
Zhejiang-Coal_300_RC-12039_H2,2038,2038,0.0
Zhejiang-Coal_300_RC-12039_H2,2038,2048,0.0
Zhejiang-Coal_300_RC-12039_H2,2048,2048,0.0
Zhejiang-Coal_300_RC-12049,2038,2038,0.0
Zhejiang-Coal_300_RC-12049,2038,2048,0.0
Zhejiang-Coal_300_RC-12049,2048,2048,0.0
Zhejiang-Coal_300_RC-12049_CCS,2038,2038,0.0
Zhejiang-Coal_300_RC-12049_CCS,2038,2048,0.0
Zhejiang-Coal_300_RC-12049_CCS,2048,2048,0.0
Zhejiang-Coal_300_RC-12049_H2,2038,2038,0.0
Zhejiang-Coal_300_RC-12049_H2,2038,2048,0.0
Zhejiang-Coal_300_RC-12049_H2,2048,2048,0.0
Zhejiang-Coal_300_RC-12075,2038,2038,0.0
Zhejiang-Coal_300_RC-12075,2038,2048,0.0
Zhejiang-Coal_300_RC-12075,2048,2048,0.0
Zhejiang-Coal_300_RC-12075_CCS,2038,2038,0.0
Zhejiang-Coal_300_RC-12075_CCS,2038,2048,0.0
Zhejiang-Coal_300_RC-12075_CCS,2048,2048,0.0
Zhejiang-Coal_300_RC-12075_H2,2038,2038,0.0
Zhejiang-Coal_300_RC-12075_H2,2038,2048,0.0
Zhejiang-Coal_300_RC-12075_H2,2048,2048,0.0
Zhejiang-Coal_300_RC-12093,2038,2038,0.0
Zhejiang-Coal_300_RC-12093,2038,2048,-0.0
Zhejiang-Coal_300_RC-12093,2048,2048,0.0
Zhejiang-Coal_300_RC-12093_CCS,2038,2038,0.0
Zhejiang-Coal_300_RC-12093_CCS,2038,2048,0.0
Zhejiang-Coal_300_RC-12093_CCS,2048,2048,0.0
Zhejiang-Coal_300_RC-12093_H2,2038,2038,0.0
Zhejiang-Coal_300_RC-12093_H2,2038,2048,0.0
Zhejiang-Coal_300_RC-12093_H2,2048,2048,0.0
Zhejiang-Coal_300_SEA-12059,2038,2038,0.0
Zhejiang-Coal_300_SEA-12059,2038,2048,-0.0
Zhejiang-Coal_300_SEA-12059,2048,2048,0.0
Zhejiang-Coal_300_SEA-12059_CCS,2038,2038,0.0
Zhejiang-Coal_300_SEA-12059_CCS,2038,2048,0.0
Zhejiang-Coal_300_SEA-12059_CCS,2048,2048,0.0
Zhejiang-Coal_300_SEA-12059_H2,2038,2038,0.0
Zhejiang-Coal_300_SEA-12059_H2,2038,2048,0.0
Zhejiang-Coal_300_SEA-12059_H2,2048,2048,0.0
Zhejiang-Coal_300_SEA-12085,2038,2038,0.0
Zhejiang-Coal_300_SEA-12085,2038,2048,0.0
Zhejiang-Coal_300_SEA-12085,2048,2048,0.0
Zhejiang-Coal_300_SEA-12085_CCS,2038,2038,0.0
Zhejiang-Coal_300_SEA-12085_CCS,2038,2048,0.0
Zhejiang-Coal_300_SEA-12085_CCS,2048,2048,0.0
Zhejiang-Coal_300_SEA-12085_H2,2038,2038,0.0
Zhejiang-Coal_300_SEA-12085_H2,2038,2048,0.0
Zhejiang-Coal_300_SEA-12085_H2,2048,2048,0.0
Zhejiang-Coal_300_SEA-12103,2038,2038,0.0
Zhejiang-Coal_300_SEA-12103,2038,2048,0.0
Zhejiang-Coal_300_SEA-12103,2048,2048,0.0
Zhejiang-Coal_300_SEA-12103_CCS,2038,2038,0.0
Zhejiang-Coal_300_SEA-12103_CCS,2038,2048,0.0
Zhejiang-Coal_300_SEA-12103_CCS,2048,2048,0.0
Zhejiang-Coal_300_SEA-12103_H2,2038,2038,0.0
Zhejiang-Coal_300_SEA-12103_H2,2038,2048,0.0
Zhejiang-Coal_300_SEA-12103_H2,2048,2048,0.0
Zhejiang-Coal_600_OT-12065,2038,2038,0.0
Zhejiang-Coal_600_OT-12065,2038,2048,-0.0
Zhejiang-Coal_600_OT-12065,2048,2048,0.0
Zhejiang-Coal_600_OT-12065_CCS,2038,2038,0.0
Zhejiang-Coal_600_OT-12065_CCS,2038,2048,0.0
Zhejiang-Coal_600_OT-12065_CCS,2048,2048,0.0
Zhejiang-Coal_600_OT-12065_H2,2038,2038,0.0
Zhejiang-Coal_600_OT-12065_H2,2038,2048,0.0
Zhejiang-Coal_600_OT-12065_H2,2048,2048,0.0
Zhejiang-Coal_600_RC-12037,2038,2038,0.0
Zhejiang-Coal_600_RC-12037,2038,2048,-0.0
Zhejiang-Coal_600_RC-12037,2048,2048,0.0
Zhejiang-Coal_600_RC-12037_CCS,2038,2038,0.0
Zhejiang-Coal_600_RC-12037_CCS,2038,2048,0.0
Zhejiang-Coal_600_RC-12037_CCS,2048,2048,0.0
Zhejiang-Coal_600_RC-12037_H2,2038,2038,0.0
Zhejiang-Coal_600_RC-12037_H2,2038,2048,0.0
Zhejiang-Coal_600_RC-12037_H2,2048,2048,0.0
Zhejiang-Coal_600_RC-12047,2038,2038,0.0
Zhejiang-Coal_600_RC-12047,2038,2048,-0.0
Zhejiang-Coal_600_RC-12047,2048,2048,0.0
Zhejiang-Coal_600_RC-12047_CCS,2038,2038,0.0
Zhejiang-Coal_600_RC-12047_CCS,2038,2048,0.0
Zhejiang-Coal_600_RC-12047_CCS,2048,2048,0.0
Zhejiang-Coal_600_RC-12047_H2,2038,2038,0.0
Zhejiang-Coal_600_RC-12047_H2,2038,2048,0.0
Zhejiang-Coal_600_RC-12047_H2,2048,2048,0.0
Zhejiang-Coal_600_RC-12073,2038,2038,0.0
Zhejiang-Coal_600_RC-12073,2038,2048,-0.0
Zhejiang-Coal_600_RC-12073,2048,2048,0.0
Zhejiang-Coal_600_RC-12073_CCS,2038,2038,0.0
Zhejiang-Coal_600_RC-12073_CCS,2038,2048,0.0
Zhejiang-Coal_600_RC-12073_CCS,2048,2048,0.0
Zhejiang-Coal_600_RC-12073_H2,2038,2038,0.0
Zhejiang-Coal_600_RC-12073_H2,2038,2048,0.0
Zhejiang-Coal_600_RC-12073_H2,2048,2048,0.0
Zhejiang-Coal_600_RC-12091,2038,2038,0.0
Zhejiang-Coal_600_RC-12091,2038,2048,-0.0
Zhejiang-Coal_600_RC-12091,2048,2048,0.0
Zhejiang-Coal_600_RC-12091_CCS,2038,2038,0.0
Zhejiang-Coal_600_RC-12091_CCS,2038,2048,0.0
Zhejiang-Coal_600_RC-12091_CCS,2048,2048,0.0
Zhejiang-Coal_600_RC-12091_H2,2038,2038,0.0
Zhejiang-Coal_600_RC-12091_H2,2038,2048,0.0
Zhejiang-Coal_600_RC-12091_H2,2048,2048,0.0
Zhejiang-Coal_600_SEA-12057,2038,2038,0.0
Zhejiang-Coal_600_SEA-12057,2038,2048,-0.0
Zhejiang-Coal_600_SEA-12057,2048,2048,0.0
Zhejiang-Coal_600_SEA-12057_CCS,2038,2038,0.0
Zhejiang-Coal_600_SEA-12057_CCS,2038,2048,0.0
Zhejiang-Coal_600_SEA-12057_CCS,2048,2048,0.0
Zhejiang-Coal_600_SEA-12057_H2,2038,2038,0.0
Zhejiang-Coal_600_SEA-12057_H2,2038,2048,0.0
Zhejiang-Coal_600_SEA-12057_H2,2048,2048,0.0
Zhejiang-Coal_600_SEA-12083,2038,2038,0.0
Zhejiang-Coal_600_SEA-12083,2038,2048,-0.0
Zhejiang-Coal_600_SEA-12083,2048,2048,0.0
Zhejiang-Coal_600_SEA-12083_CCS,2038,2038,0.0
Zhejiang-Coal_600_SEA-12083_CCS,2038,2048,0.0
Zhejiang-Coal_600_SEA-12083_CCS,2048,2048,0.0
Zhejiang-Coal_600_SEA-12083_H2,2038,2038,0.0
Zhejiang-Coal_600_SEA-12083_H2,2038,2048,0.0
Zhejiang-Coal_600_SEA-12083_H2,2048,2048,0.0
Zhejiang-Coal_600_SEA-12101,2038,2038,0.0
Zhejiang-Coal_600_SEA-12101,2038,2048,-0.0
Zhejiang-Coal_600_SEA-12101,2048,2048,0.0
Zhejiang-Coal_600_SEA-12101_CCS,2038,2038,0.0
Zhejiang-Coal_600_SEA-12101_CCS,2038,2048,0.0
Zhejiang-Coal_600_SEA-12101_CCS,2048,2048,0.0
Zhejiang-Coal_600_SEA-12101_H2,2038,2038,0.0
Zhejiang-Coal_600_SEA-12101_H2,2038,2048,0.0
Zhejiang-Coal_600_SEA-12101_H2,2048,2048,0.0
Zhejiang-Coal_IGCC_RC-12041,2038,2038,0.0
Zhejiang-Coal_IGCC_RC-12041,2038,2048,0.0
Zhejiang-Coal_IGCC_RC-12041,2048,2048,0.0
Zhejiang-Coal_IGCC_RC-12041_CCS,2038,2038,0.0
Zhejiang-Coal_IGCC_RC-12041_CCS,2038,2048,0.0
Zhejiang-Coal_IGCC_RC-12041_CCS,2048,2048,0.0
Zhejiang-Coal_IGCC_RC-12041_H2,2038,2038,0.0
Zhejiang-Coal_IGCC_RC-12041_H2,2038,2048,0.0
Zhejiang-Coal_IGCC_RC-12041_H2,2048,2048,0.0
Zhejiang-Coal_IGCC_RC-12051,2038,2038,0.0
Zhejiang-Coal_IGCC_RC-12051,2038,2048,0.0
Zhejiang-Coal_IGCC_RC-12051,2048,2048,0.0
Zhejiang-Coal_IGCC_RC-12051_CCS,2038,2038,0.0
Zhejiang-Coal_IGCC_RC-12051_CCS,2038,2048,0.0
Zhejiang-Coal_IGCC_RC-12051_CCS,2048,2048,0.0
Zhejiang-Coal_IGCC_RC-12051_H2,2038,2038,0.0
Zhejiang-Coal_IGCC_RC-12051_H2,2038,2048,0.0
Zhejiang-Coal_IGCC_RC-12051_H2,2048,2048,0.0
Zhejiang-Coal_IGCC_RC-12077,2038,2038,0.0
Zhejiang-Coal_IGCC_RC-12077,2038,2048,-0.0
Zhejiang-Coal_IGCC_RC-12077,2048,2048,0.0
Zhejiang-Coal_IGCC_RC-12077_CCS,2038,2038,0.0
Zhejiang-Coal_IGCC_RC-12077_CCS,2038,2048,0.0
Zhejiang-Coal_IGCC_RC-12077_CCS,2048,2048,0.0
Zhejiang-Coal_IGCC_RC-12077_H2,2038,2038,0.0
Zhejiang-Coal_IGCC_RC-12077_H2,2038,2048,0.0
Zhejiang-Coal_IGCC_RC-12077_H2,2048,2048,0.0
Zhejiang-Coal_IGCC_RC-12095,2038,2038,0.0
Zhejiang-Coal_IGCC_RC-12095,2038,2048,0.0
Zhejiang-Coal_IGCC_RC-12095,2048,2048,0.0
Zhejiang-Coal_IGCC_RC-12095_CCS,2038,2038,0.0
Zhejiang-Coal_IGCC_RC-12095_CCS,2038,2048,0.0
Zhejiang-Coal_IGCC_RC-12095_CCS,2048,2048,0.0
Zhejiang-Coal_IGCC_RC-12095_H2,2038,2038,0.0
Zhejiang-Coal_IGCC_RC-12095_H2,2038,2048,0.0
Zhejiang-Coal_IGCC_RC-12095_H2,2048,2048,0.0
Zhejiang-Commercial_PV-147,2038,2038,0.0
Zhejiang-Commercial_PV-147,2038,2048,0.0
Zhejiang-Commercial_PV-147,2048,2048,0.0
Zhejiang-Commercial_PV-148,2038,2038,0.0
Zhejiang-Commercial_PV-148,2038,2048,0.0
Zhejiang-Commercial_PV-148,2048,2048,0.0
Zhejiang-Commercial_PV-149,2038,2038,0.0
Zhejiang-Commercial_PV-149,2038,2048,0.0
Zhejiang-Commercial_PV-149,2048,2048,0.0
Zhejiang-Commercial_PV-150,2038,2038,0.0
Zhejiang-Commercial_PV-150,2038,2048,0.0
Zhejiang-Commercial_PV-150,2048,2048,0.0
Zhejiang-Commercial_PV-151,2038,2038,0.0
Zhejiang-Commercial_PV-151,2038,2048,0.0
Zhejiang-Commercial_PV-151,2048,2048,0.0
Zhejiang-EP_Coal_1000_RC-ep-1022,2009,2038,0.0
Zhejiang-EP_Coal_1000_RC-ep-1022,2009,2048,0.0
Zhejiang-EP_Coal_1000_RC-ep-1023,2009,2038,0.0
Zhejiang-EP_Coal_1000_RC-ep-1023,2009,2048,0.0
Zhejiang-EP_Coal_1000_SEA-ep-1020,2011,2038,0.0
Zhejiang-EP_Coal_1000_SEA-ep-1020,2011,2048,0.0
Zhejiang-EP_Coal_1000_SEA-ep-1021,2011,2038,0.0
Zhejiang-EP_Coal_1000_SEA-ep-1021,2011,2048,0.0
Zhejiang-EP_Coal_1000_SEA-ep-1024,2009,2038,0.0
Zhejiang-EP_Coal_1000_SEA-ep-1024,2009,2048,0.0
Zhejiang-EP_Coal_1000_SEA-ep-1025,2008,2038,0.0
Zhejiang-EP_Coal_1000_SEA-ep-1026,2015,2038,0.0
Zhejiang-EP_Coal_1000_SEA-ep-1026,2015,2048,0.0
Zhejiang-EP_Coal_1000_SEA-ep-1027,2015,2038,0.0
Zhejiang-EP_Coal_1000_SEA-ep-1027,2015,2048,0.0
Zhejiang-EP_Coal_1000_SEA-ep-1028,2014,2038,0.0
Zhejiang-EP_Coal_1000_SEA-ep-1028,2014,2048,0.0
Zhejiang-EP_Coal_1000_SEA-ep-1029,2014,2038,0.0
Zhejiang-EP_Coal_1000_SEA-ep-1029,2014,2048,0.0
Zhejiang-EP_Coal_1000_SEA-ep-1030,2007,2038,0.0
Zhejiang-EP_Coal_1000_SEA-ep-1031,2007,2038,0.0
Zhejiang-EP_Coal_1000_SEA-ep-1032,2006,2038,0.0
Zhejiang-EP_Coal_1000_SEA-ep-1033,2006,2038,0.0
Zhejiang-EP_Coal_1000_SEA-ep-1034,2014,2038,0.0
Zhejiang-EP_Coal_1000_SEA-ep-1034,2014,2048,0.0
Zhejiang-EP_Coal_1000_SEA-ep-1035,2014,2038,0.0
Zhejiang-EP_Coal_1000_SEA-ep-1035,2014,2048,0.0
Zhejiang-EP_Coal_1000_SEA-ep-3087,2016,2038,0.0
Zhejiang-EP_Coal_1000_SEA-ep-3087,2016,2048,0.0
Zhejiang-EP_Coal_1000_SEA-ep-3088,2016,2038,0.0
Zhejiang-EP_Coal_1000_SEA-ep-3088,2016,2048,0.0
Zhejiang-EP_Coal_300_OT-ep-1104,2007,2038,0.0
Zhejiang-EP_Coal_300_OT-ep-1105,2008,2038,0.0
Zhejiang-EP_Coal_300_RC-ep-1097,2006,2038,0.0
Zhejiang-EP_Coal_300_RC-ep-1098,2005,2038,0.0
Zhejiang-EP_Coal_300_RC-ep-1101,2011,2038,0.0
Zhejiang-EP_Coal_300_RC-ep-1102,2011,2038,0.0
Zhejiang-EP_Coal_300_SEA-ep-1086,2014,2038,0.0
Zhejiang-EP_Coal_300_SEA-ep-1086,2014,2048,0.0
Zhejiang-EP_Coal_300_SEA-ep-1095,2005,2038,0.0
Zhejiang-EP_Coal_300_SEA-ep-1103,2010,2038,0.0
Zhejiang-EP_Coal_300_SEA-ep-1107,2005,2038,0.0
Zhejiang-EP_Coal_600_RC-ep-1038,2014,2038,0.0
Zhejiang-EP_Coal_600_RC-ep-1038,2014,2048,0.0
Zhejiang-EP_Coal_600_RC-ep-1039,2014,2038,0.0
Zhejiang-EP_Coal_600_RC-ep-1039,2014,2048,0.0
Zhejiang-EP_Coal_600_RC-ep-1048,2007,2038,0.0
Zhejiang-EP_Coal_600_RC-ep-1049,2006,2038,0.0
Zhejiang-EP_Coal_600_RC-ep-1050,2006,2038,0.0
Zhejiang-EP_Coal_600_RC-ep-1051,2006,2038,0.0
Zhejiang-EP_Coal_600_SEA-ep-1040,2015,2038,0.0
Zhejiang-EP_Coal_600_SEA-ep-1040,2015,2048,0.0
Zhejiang-EP_Coal_600_SEA-ep-1041,2015,2038,0.0
Zhejiang-EP_Coal_600_SEA-ep-1041,2015,2048,0.0
Zhejiang-EP_Coal_600_SEA-ep-1042,2010,2038,0.0
Zhejiang-EP_Coal_600_SEA-ep-1042,2010,2048,0.0
Zhejiang-EP_Coal_600_SEA-ep-1043,2010,2038,0.0
Zhejiang-EP_Coal_600_SEA-ep-1043,2010,2048,0.0
Zhejiang-EP_Coal_600_SEA-ep-1044,2005,2038,0.0
Zhejiang-EP_Coal_600_SEA-ep-1045,2005,2038,0.0
Zhejiang-EP_Coal_600_SEA-ep-1046,2004,2038,0.0
Zhejiang-EP_Coal_600_SEA-ep-1047,2004,2038,0.0
Zhejiang-EP_Coal_600_SEA-ep-1054,2006,2038,0.0
Zhejiang-EP_Coal_600_SEA-ep-1055,2006,2038,0.0
Zhejiang-EP_Coal_600_SEA-ep-1056,2006,2038,0.0
Zhejiang-EP_Coal_600_SEA-ep-1057,2006,2038,0.0
Zhejiang-EP_Coal_600_SEA-ep-1058,2006,2038,0.0
Zhejiang-EP_Coal_600_SEA-ep-1059,2006,2038,0.0
Zhejiang-EP_Coal_600_SEA-ep-1060,2005,2038,0.0
Zhejiang-EP_Coal_600_SEA-ep-1061,2006,2038,0.0
Zhejiang-EP_Coal_600_SEA-ep-1062,2000,2038,0.0
Zhejiang-EP_Coal_600_SEA-ep-1063,2000,2038,0.0
Zhejiang-EP_Coal_600_SEA-ep-1064,2000,2038,0.0
Zhejiang-EP_Coal_600_SEA-ep-1065,2008,2038,0.0
Zhejiang-EP_Coal_600_SEA-ep-1066,2008,2038,0.0
Zhejiang-EP_Coal_600_SEA-ep-3089,2016,2038,0.0
Zhejiang-EP_Coal_600_SEA-ep-3089,2016,2048,0.0
Zhejiang-EP_Coal_600_SEA-ep-3090,2016,2038,0.0
Zhejiang-EP_Coal_600_SEA-ep-3090,2016,2048,0.0
Zhejiang-Gas_CCGT_OT-12069,2038,2038,0.0
Zhejiang-Gas_CCGT_OT-12069,2038,2048,0.0
Zhejiang-Gas_CCGT_OT-12069,2048,2048,0.0
Zhejiang-Gas_CCGT_RC-12043,2038,2038,0.0
Zhejiang-Gas_CCGT_RC-12043,2038,2048,0.0
Zhejiang-Gas_CCGT_RC-12043,2048,2048,0.0
Zhejiang-Gas_CCGT_RC-12053,2038,2038,0.0
Zhejiang-Gas_CCGT_RC-12053,2038,2048,0.0
Zhejiang-Gas_CCGT_RC-12053,2048,2048,0.0
Zhejiang-Gas_CCGT_RC-12079,2038,2038,0.0
Zhejiang-Gas_CCGT_RC-12079,2038,2048,0.0
Zhejiang-Gas_CCGT_RC-12079,2048,2048,0.0
Zhejiang-Gas_CCGT_RC-12097,2038,2038,0.0
Zhejiang-Gas_CCGT_RC-12097,2038,2048,0.0
Zhejiang-Gas_CCGT_RC-12097,2048,2048,0.0
Zhejiang-Gas_CCGT_SEA-12061,2038,2038,0.0
Zhejiang-Gas_CCGT_SEA-12061,2038,2048,0.0
Zhejiang-Gas_CCGT_SEA-12061,2048,2048,0.0
Zhejiang-Gas_CCGT_SEA-12087,2038,2038,0.0
Zhejiang-Gas_CCGT_SEA-12087,2038,2048,0.0
Zhejiang-Gas_CCGT_SEA-12087,2048,2048,0.0
Zhejiang-Gas_CCGT_SEA-12105,2038,2038,0.0
Zhejiang-Gas_CCGT_SEA-12105,2038,2048,0.0
Zhejiang-Gas_CCGT_SEA-12105,2048,2048,0.0
Zhejiang-Gas_Combustion_Turbine_RC-13175,2038,2038,0.0
Zhejiang-Gas_Combustion_Turbine_RC-13175,2038,2048,0.0
Zhejiang-Gas_Combustion_Turbine_RC-13175,2048,2048,0.0
Zhejiang-Hydro_NonPumped-ep-30031,1981,2038,0.0
Zhejiang-Hydro_NonPumped-ep-30031,1981,2048,0.0
Zhejiang-Hydro_NonPumped-ep-30062,1982,2038,0.0
Zhejiang-Hydro_NonPumped-ep-30062,1982,2048,0.0
Zhejiang-Hydro_NonPumped-ep-30093,1983,2038,0.0
Zhejiang-Hydro_NonPumped-ep-30093,1983,2048,0.0
Zhejiang-Hydro_NonPumped-ep-30124,1984,2038,0.0
Zhejiang-Hydro_NonPumped-ep-30124,1984,2048,0.0
Zhejiang-Hydro_NonPumped-ep-30155,1985,2038,0.0
Zhejiang-Hydro_NonPumped-ep-30155,1985,2048,0.0
Zhejiang-Hydro_NonPumped-ep-30186,1986,2038,0.0
Zhejiang-Hydro_NonPumped-ep-30186,1986,2048,0.0
Zhejiang-Hydro_NonPumped-ep-30217,1987,2038,0.0
Zhejiang-Hydro_NonPumped-ep-30217,1987,2048,0.0
Zhejiang-Hydro_NonPumped-ep-30248,1988,2038,0.0
Zhejiang-Hydro_NonPumped-ep-30248,1988,2048,0.0
Zhejiang-Hydro_NonPumped-ep-30279,1989,2038,0.0
Zhejiang-Hydro_NonPumped-ep-30279,1989,2048,0.0
Zhejiang-Hydro_NonPumped-ep-30310,1990,2038,0.0
Zhejiang-Hydro_NonPumped-ep-30310,1990,2048,0.0
Zhejiang-Hydro_NonPumped-ep-30341,1991,2038,0.0
Zhejiang-Hydro_NonPumped-ep-30341,1991,2048,0.0
Zhejiang-Hydro_NonPumped-ep-30372,1992,2038,0.0
Zhejiang-Hydro_NonPumped-ep-30372,1992,2048,0.0
Zhejiang-Hydro_NonPumped-ep-30403,1993,2038,0.0
Zhejiang-Hydro_NonPumped-ep-30403,1993,2048,0.0
Zhejiang-Hydro_NonPumped-ep-30434,1994,2038,0.0
Zhejiang-Hydro_NonPumped-ep-30434,1994,2048,0.0
Zhejiang-Hydro_NonPumped-ep-30465,1995,2038,0.0
Zhejiang-Hydro_NonPumped-ep-30465,1995,2048,0.0
Zhejiang-Hydro_NonPumped-ep-30496,1996,2038,0.0
Zhejiang-Hydro_NonPumped-ep-30496,1996,2048,0.0
Zhejiang-Hydro_NonPumped-ep-30527,1997,2038,0.0
Zhejiang-Hydro_NonPumped-ep-30527,1997,2048,0.0
Zhejiang-Hydro_NonPumped-ep-30558,1998,2038,0.0
Zhejiang-Hydro_NonPumped-ep-30558,1998,2048,0.0
Zhejiang-Hydro_NonPumped-ep-30581,1999,2038,0.0
Zhejiang-Hydro_NonPumped-ep-30581,1999,2048,0.0
Zhejiang-Hydro_NonPumped-ep-30604,2000,2038,0.0
Zhejiang-Hydro_NonPumped-ep-30604,2000,2048,0.0
Zhejiang-Hydro_NonPumped-ep-30627,2001,2038,0.0
Zhejiang-Hydro_NonPumped-ep-30627,2001,2048,0.0
Zhejiang-Hydro_NonPumped-ep-30650,2002,2038,0.0
Zhejiang-Hydro_NonPumped-ep-30650,2002,2048,0.0
Zhejiang-Hydro_NonPumped-ep-30673,2003,2038,0.0
Zhejiang-Hydro_NonPumped-ep-30673,2003,2048,0.0
Zhejiang-Hydro_NonPumped-ep-30693,2004,2038,0.0
Zhejiang-Hydro_NonPumped-ep-30693,2004,2048,0.0
Zhejiang-Hydro_NonPumped-ep-30716,2009,2038,0.0
Zhejiang-Hydro_NonPumped-ep-30716,2009,2048,0.0
Zhejiang-Hydro_NonPumped-ep-30744,2005,2038,0.0
Zhejiang-Hydro_NonPumped-ep-30744,2005,2048,0.0
Zhejiang-Hydro_NonPumped-ep-30767,2006,2038,0.0
Zhejiang-Hydro_NonPumped-ep-30767,2006,2048,0.0
Zhejiang-Hydro_NonPumped-ep-30791,2007,2038,0.0
Zhejiang-Hydro_NonPumped-ep-30791,2007,2048,0.0
Zhejiang-Hydro_NonPumped-ep-30811,2008,2038,0.0
Zhejiang-Hydro_NonPumped-ep-30811,2008,2048,0.0
Zhejiang-Hydro_NonPumped-ep-30856,2010,2038,0.0
Zhejiang-Hydro_NonPumped-ep-30856,2010,2048,0.0
Zhejiang-Hydro_NonPumped-ep-30865,2011,2038,0.0
Zhejiang-Hydro_NonPumped-ep-30865,2011,2048,0.0
Zhejiang-Hydro_NonPumped-ep-30933,2012,2038,0.0
Zhejiang-Hydro_NonPumped-ep-30933,2012,2048,0.0
Zhejiang-Hydro_NonPumped-ep-30967,2017,2038,0.0
Zhejiang-Hydro_NonPumped-ep-30967,2017,2048,0.0
Zhejiang-Hydro_NonPumped-ep-30974,2013,2038,0.0
Zhejiang-Hydro_NonPumped-ep-30974,2013,2048,0.0
Zhejiang-Hydro_NonPumped-ep-30985,2014,2038,0.0
Zhejiang-Hydro_NonPumped-ep-30985,2014,2048,0.0
Zhejiang-Hydro_NonPumped-ep-30989,2015,2038,0.0
Zhejiang-Hydro_NonPumped-ep-30989,2015,2048,0.0
Zhejiang-Hydro_NonPumped-ep-30992,2016,2038,0.0
Zhejiang-Hydro_NonPumped-ep-30992,2016,2048,0.0
Zhejiang-Hydro_Pumped-ep-35006,2010,2038,279.5611604780927
Zhejiang-Hydro_Pumped-ep-35006,2010,2048,0.0
Zhejiang-Hydro_Pumped-ep-35017,1998,2038,34.80429642267598
Zhejiang-Hydro_Pumped-ep-35017,1998,2048,0.0
Zhejiang-Hydro_Pumped-ep-35018,2000,2038,783.0966695102107
Zhejiang-Hydro_Pumped-ep-35018,2000,2048,0.0
Zhejiang-Hydro_Pumped-ep-35023,2006,2038,522.0644463401396
Zhejiang-Hydro_Pumped-ep-35023,2006,2048,0.0
Zhejiang-Hydro_Pumped-ep-35038,2020,2038,913.6127810952449
Zhejiang-Hydro_Pumped-ep-35038,2020,2048,0.0
Zhejiang-Hydro_Pumped-ep-35054,2016,2038,652.5805579251765
Zhejiang-Hydro_Pumped-ep-35054,2016,2048,0.0
Zhejiang-Nuclear_EP_SEA-ep-3092,2020,2038,0.0
Zhejiang-Nuclear_EP_SEA-ep-3092,2020,2048,0.0
Zhejiang-Nuclear_EP_SEA-ep-60006,2002,2038,0.0
Zhejiang-Nuclear_EP_SEA-ep-60007,2004,2038,0.0
Zhejiang-Nuclear_EP_SEA-ep-60008,2010,2038,0.0
Zhejiang-Nuclear_EP_SEA-ep-60008,2010,2048,0.0
Zhejiang-Nuclear_EP_SEA-ep-60009,2012,2038,0.0
Zhejiang-Nuclear_EP_SEA-ep-60009,2012,2048,0.0
Zhejiang-Nuclear_EP_SEA-ep-60010,2002,2038,0.0
Zhejiang-Nuclear_EP_SEA-ep-60011,2003,2038,0.0
Zhejiang-Nuclear_EP_SEA-ep-60027,2014,2038,0.0
Zhejiang-Nuclear_EP_SEA-ep-60027,2014,2048,0.0
Zhejiang-Nuclear_EP_SEA-ep-60028,2014,2038,0.0
Zhejiang-Nuclear_EP_SEA-ep-60028,2014,2048,0.0
Zhejiang-Nuclear_EP_SEA-ep-60033,2014,2038,0.0
Zhejiang-Nuclear_EP_SEA-ep-60033,2014,2048,0.0
Zhejiang-Nuclear_SEA-13131,2038,2038,0.0
Zhejiang-Nuclear_SEA-13131,2038,2048,0.0
Zhejiang-Nuclear_SEA-13131,2048,2048,0.0
Zhejiang-Nuclear_SEA-13176,2038,2038,0.0
Zhejiang-Nuclear_SEA-13176,2038,2048,0.0
Zhejiang-Nuclear_SEA-13176,2048,2048,0.0
Zhejiang-Nuclear_SMR-13174,2038,2038,0.0
