generation_project,gen_dbid,gen_tech,gen_load_zone,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor,Store_GWh_typical_yr,Discharge_GWh_typical_yr
Jiangsu-EP_Coal_1000_OT-ep-858,existing.858,EP_Coal_1000_OT,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,38922129.22857227,0.0,0.0,0.0,,
Jiangsu-EP_Coal_1000_OT-ep-859,existing.859,EP_Coal_1000_OT,Jiangsu,Coal,2038,4860.2,19289022.992450237,3556126.6886399994,1000.0,38922129.22857227,14136763.898421414,14.885789909765837,0.5548173515981736,,
Jiangsu-EP_Coal_1000_OT-ep-859,existing.859,EP_Coal_1000_OT,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,38922129.22857227,0.0,0.0,0.0,,
Jiangsu-EP_Coal_1000_RC-ep-3071,existing.3071,EP_Coal_1000_RC,Jiangsu,Coal,2038,5548.0,22018743.994509265,4059378.393599999,1000.0,38922129.22857227,14136763.898421414,13.53237871692555,0.6333333333333334,,
Jiangsu-EP_Coal_1000_RC-ep-3071,existing.3071,EP_Coal_1000_RC,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,38922129.22857227,0.0,0.0,0.0,,
Jiangsu-EP_Coal_1000_RC-ep-3072,existing.3072,EP_Coal_1000_RC,Jiangsu,Coal,2038,5548.0,22018743.994509265,4059378.393599999,1000.0,38922129.22857227,14136763.898421414,13.53237871692555,0.6333333333333334,,
Jiangsu-EP_Coal_1000_RC-ep-3072,existing.3072,EP_Coal_1000_RC,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,38922129.22857227,0.0,0.0,0.0,,
Jiangsu-EP_Coal_1000_RC-ep-3073,existing.3073,EP_Coal_1000_RC,Jiangsu,Coal,2038,5548.0,22018743.994509265,4059378.393599999,1000.0,38922129.22857227,14136763.898421414,13.53237871692555,0.6333333333333334,,
Jiangsu-EP_Coal_1000_RC-ep-3073,existing.3073,EP_Coal_1000_RC,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,38922129.22857227,0.0,0.0,0.0,,
Jiangsu-EP_Coal_1000_RC-ep-842,existing.842,EP_Coal_1000_RC,Jiangsu,Coal,2038,5006.006,19867693.682223745,3662810.4892992005,1030.0,40089793.10542944,14560866.815374056,14.885789909765837,0.5548173515981735,,
Jiangsu-EP_Coal_1000_RC-ep-842,existing.842,EP_Coal_1000_RC,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,40089793.10542944,0.0,0.0,0.0,,
Jiangsu-EP_Coal_1000_RC-ep-845,existing.845,EP_Coal_1000_RC,Jiangsu,Coal,2038,4860.2,19289022.992450237,3556126.6886399994,1000.0,38922129.22857227,14136763.898421414,14.885789909765837,0.5548173515981736,,
Jiangsu-EP_Coal_1000_RC-ep-845,existing.845,EP_Coal_1000_RC,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,38922129.22857227,0.0,0.0,0.0,,
Jiangsu-EP_Coal_1000_RC-ep-846,existing.846,EP_Coal_1000_RC,Jiangsu,Coal,2038,5548.0,22018743.994509265,4059378.393599999,1000.0,38922129.22857227,14136763.898421414,13.53237871692555,0.6333333333333334,,
Jiangsu-EP_Coal_1000_RC-ep-846,existing.846,EP_Coal_1000_RC,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,38922129.22857227,0.0,0.0,0.0,,
Jiangsu-EP_Coal_1000_RC-ep-847,existing.847,EP_Coal_1000_RC,Jiangsu,Coal,2038,5548.0,22018743.994509265,4059378.393599999,1000.0,38922129.22857227,14136763.898421414,13.53237871692555,0.6333333333333334,,
Jiangsu-EP_Coal_1000_RC-ep-847,existing.847,EP_Coal_1000_RC,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,38922129.22857227,0.0,0.0,0.0,,
Jiangsu-EP_Coal_1000_RC-ep-848,existing.848,EP_Coal_1000_RC,Jiangsu,Coal,2038,5548.0,22018743.994509265,4059378.393599999,1000.0,38922129.22857227,14136763.898421414,13.53237871692555,0.6333333333333334,,
Jiangsu-EP_Coal_1000_RC-ep-848,existing.848,EP_Coal_1000_RC,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,38922129.22857227,0.0,0.0,0.0,,
Jiangsu-EP_Coal_1000_SEA-ep-3074,existing.3074,EP_Coal_1000_SEA,Jiangsu,Coal,2038,5548.0,22018743.994509265,4059378.393599999,1000.0,38922129.22857227,14136763.898421414,13.53237871692555,0.6333333333333334,,
Jiangsu-EP_Coal_1000_SEA-ep-3074,existing.3074,EP_Coal_1000_SEA,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,38922129.22857227,0.0,0.0,0.0,,
Jiangsu-EP_Coal_1000_SEA-ep-3075,existing.3075,EP_Coal_1000_SEA,Jiangsu,Coal,2038,5548.0,22018743.994509265,4059378.393599999,1000.0,38922129.22857227,14136763.898421414,13.53237871692555,0.6333333333333334,,
Jiangsu-EP_Coal_1000_SEA-ep-3075,existing.3075,EP_Coal_1000_SEA,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,38922129.22857227,0.0,0.0,0.0,,
Jiangsu-EP_Coal_300_OT-ep-935,existing.935,EP_Coal_300_OT,Jiangsu,Coal,2038,230.736,915738.4488675358,188000.37020160002,330.0,14699594.273582332,5276322.8894989705,90.54354592239112,0.07981735159817352,,
Jiangsu-EP_Coal_300_OT-ep-940,existing.940,EP_Coal_300_OT,Jiangsu,Coal,2038,230.736,915738.4488675358,188000.37020160002,330.0,14699594.273582332,5276322.8894989705,90.54354592239112,0.07981735159817352,,
Jiangsu-EP_Coal_300_OT-ep-941,existing.941,EP_Coal_300_OT,Jiangsu,Coal,2038,230.736,915738.4488675358,188000.37020160002,330.0,14699594.273582332,5276322.8894989705,90.54354592239112,0.07981735159817352,,
Jiangsu-EP_Coal_300_OT-ep-942,existing.942,EP_Coal_300_OT,Jiangsu,Coal,2038,230.736,915738.4488675358,188000.37020160002,330.0,14699594.273582332,5276322.8894989705,90.54354592239112,0.07981735159817352,,
Jiangsu-EP_Coal_300_OT-ep-943,existing.943,EP_Coal_300_OT,Jiangsu,Coal,2038,230.736,915738.4488675358,188000.37020160002,330.0,14699594.273582332,5276322.8894989705,90.54354592239112,0.07981735159817352,,
Jiangsu-EP_Coal_300_OT-ep-967,existing.967,EP_Coal_300_OT,Jiangsu,Coal,2038,209.76,832489.4989704872,170909.427456,300.0,13363267.521438483,4796657.172271791,90.54354592239112,0.07981735159817352,,
Jiangsu-EP_Coal_300_OT-ep-968,existing.968,EP_Coal_300_OT,Jiangsu,Coal,2038,209.76,832489.4989704872,170909.427456,300.0,13363267.521438483,4796657.172271791,90.54354592239112,0.07981735159817352,,
Jiangsu-EP_Coal_300_OT-ep-969,existing.969,EP_Coal_300_OT,Jiangsu,Coal,2038,209.76,832489.4989704872,170909.427456,300.0,13363267.521438483,4796657.172271791,90.54354592239112,0.07981735159817352,,
Jiangsu-EP_Coal_300_OT-ep-970,existing.970,EP_Coal_300_OT,Jiangsu,Coal,2038,209.76,832489.4989704872,170909.427456,300.0,13363267.521438483,4796657.172271791,90.54354592239112,0.07981735159817352,,
Jiangsu-EP_Coal_300_RC-ep-922,existing.922,EP_Coal_300_RC,Jiangsu,Coal,2038,230.736,915738.4488675358,188000.37020160002,330.0,14699594.273582332,5276322.8894989705,90.54354592239112,0.07981735159817352,,
Jiangsu-EP_Coal_300_RC-ep-923,existing.923,EP_Coal_300_RC,Jiangsu,Coal,2038,230.736,915738.4488675358,188000.37020160002,330.0,14699594.273582332,5276322.8894989705,90.54354592239112,0.07981735159817352,,
Jiangsu-EP_Coal_300_RC-ep-924,existing.924,EP_Coal_300_RC,Jiangsu,Coal,2038,230.736,915738.4488675358,188000.37020160002,330.0,14699594.273582332,5276322.8894989705,90.54354592239112,0.07981735159817352,,
Jiangsu-EP_Coal_300_RC-ep-925,existing.925,EP_Coal_300_RC,Jiangsu,Coal,2038,230.736,915738.4488675358,188000.37020160002,330.0,14699594.273582332,5276322.8894989705,90.54354592239112,0.07981735159817352,,
Jiangsu-EP_Coal_300_RC-ep-926,existing.926,EP_Coal_300_RC,Jiangsu,Coal,2038,230.736,915738.4488675358,188000.37020160002,330.0,14699594.273582332,5276322.8894989705,90.54354592239112,0.07981735159817352,,
Jiangsu-EP_Coal_300_RC-ep-927,existing.927,EP_Coal_300_RC,Jiangsu,Coal,2038,230.736,915738.4488675358,188000.37020160002,330.0,14699594.273582332,5276322.8894989705,90.54354592239112,0.07981735159817352,,
Jiangsu-EP_Coal_300_RC-ep-928,existing.928,EP_Coal_300_RC,Jiangsu,Coal,2038,230.736,915738.4488675358,188000.37020160002,330.0,14699594.273582332,5276322.8894989705,90.54354592239112,0.07981735159817352,,
Jiangsu-EP_Coal_300_RC-ep-929,existing.929,EP_Coal_300_RC,Jiangsu,Coal,2038,230.736,915738.4488675358,188000.37020160002,330.0,14699594.273582332,5276322.8894989705,90.54354592239112,0.07981735159817352,,
Jiangsu-EP_Coal_300_RC-ep-930,existing.930,EP_Coal_300_RC,Jiangsu,Coal,2038,230.736,915738.4488675358,188000.37020160002,330.0,14699594.273582332,5276322.8894989705,90.54354592239112,0.07981735159817352,,
Jiangsu-EP_Coal_300_RC-ep-931,existing.931,EP_Coal_300_RC,Jiangsu,Coal,2038,230.736,915738.4488675358,188000.37020160002,330.0,14699594.273582332,5276322.8894989705,90.54354592239112,0.07981735159817352,,
Jiangsu-EP_Coal_300_RC-ep-932,existing.932,EP_Coal_300_RC,Jiangsu,Coal,2038,230.736,915738.4488675358,188000.37020160002,330.0,14699594.273582332,5276322.8894989705,90.54354592239112,0.07981735159817352,,
Jiangsu-EP_Coal_300_RC-ep-933,existing.933,EP_Coal_300_RC,Jiangsu,Coal,2038,230.736,915738.4488675358,188000.37020160002,330.0,14699594.273582332,5276322.8894989705,90.54354592239112,0.07981735159817352,,
Jiangsu-EP_Coal_300_RC-ep-934,existing.934,EP_Coal_300_RC,Jiangsu,Coal,2038,230.736,915738.4488675358,188000.37020160002,330.0,14699594.273582332,5276322.8894989705,90.54354592239112,0.07981735159817352,,
Jiangsu-EP_Coal_300_RC-ep-936,existing.936,EP_Coal_300_RC,Jiangsu,Coal,2038,230.736,915738.4488675358,188000.37020160002,330.0,14699594.273582332,5276322.8894989705,90.54354592239112,0.07981735159817352,,
Jiangsu-EP_Coal_300_RC-ep-937,existing.937,EP_Coal_300_RC,Jiangsu,Coal,2038,230.736,915738.4488675358,188000.37020160002,330.0,14699594.273582332,5276322.8894989705,90.54354592239112,0.07981735159817352,,
Jiangsu-EP_Coal_300_RC-ep-938,existing.938,EP_Coal_300_RC,Jiangsu,Coal,2038,230.736,915738.4488675358,188000.37020160002,330.0,14699594.273582332,5276322.8894989705,90.54354592239112,0.07981735159817352,,
Jiangsu-EP_Coal_300_RC-ep-939,existing.939,EP_Coal_300_RC,Jiangsu,Coal,2038,230.736,915738.4488675358,188000.37020160002,330.0,14699594.273582332,5276322.8894989705,90.54354592239112,0.07981735159817352,,
Jiangsu-EP_Coal_300_RC-ep-955,existing.955,EP_Coal_300_RC,Jiangsu,Coal,2038,223.744,887988.7989018529,182303.38928639996,320.0,14254152.022867715,5116434.317089911,90.54354592239112,0.07981735159817352,,
Jiangsu-EP_Coal_300_RC-ep-956,existing.956,EP_Coal_300_RC,Jiangsu,Coal,2038,223.744,887988.7989018529,182303.38928639996,320.0,14254152.022867715,5116434.317089911,90.54354592239112,0.07981735159817352,,
Jiangsu-EP_Coal_300_RC-ep-963,existing.963,EP_Coal_300_RC,Jiangsu,Coal,2038,209.76,832489.4989704872,170909.427456,300.0,13363267.521438483,4796657.172271791,90.54354592239112,0.07981735159817352,,
Jiangsu-EP_Coal_300_RC-ep-964,existing.964,EP_Coal_300_RC,Jiangsu,Coal,2038,209.76,832489.4989704872,170909.427456,300.0,13363267.521438483,4796657.172271791,90.54354592239112,0.07981735159817352,,
Jiangsu-EP_Coal_300_RC-ep-965,existing.965,EP_Coal_300_RC,Jiangsu,Coal,2038,209.76,832489.4989704872,170909.427456,300.0,13363267.521438483,4796657.172271791,90.54354592239112,0.07981735159817352,,
Jiangsu-EP_Coal_300_RC-ep-966,existing.966,EP_Coal_300_RC,Jiangsu,Coal,2038,209.76,832489.4989704872,170909.427456,300.0,13363267.521438483,4796657.172271791,90.54354592239112,0.07981735159817352,,
Jiangsu-EP_Coal_600_OT-ep-3076,existing.3076,EP_Coal_600_OT,Jiangsu,Coal,2038,2746.2599999999993,10899278.277282085,2080219.4487359999,660.0,22597700.48118048,8207419.354838708,15.185888485904934,0.4749999999999999,,
Jiangsu-EP_Coal_600_OT-ep-3076,existing.3076,EP_Coal_600_OT,Jiangsu,Coal,2048,0.0,0.0,0.0,660.0,22597700.48118048,8207419.354838708,0.0,0.0,,
Jiangsu-EP_Coal_600_OT-ep-3077,existing.3077,EP_Coal_600_OT,Jiangsu,Coal,2038,2746.2599999999993,10899278.277282085,2080219.4487359999,660.0,22597700.48118048,8207419.354838708,15.185888485904934,0.4749999999999999,,
Jiangsu-EP_Coal_600_OT-ep-3077,existing.3077,EP_Coal_600_OT,Jiangsu,Coal,2048,0.0,0.0,0.0,285.0671280934475,22597700.48118048,3544947.673549161,0.0,0.0,,
Jiangsu-EP_Coal_600_OT-ep-863,existing.863,EP_Coal_600_OT,Jiangsu,Coal,2038,2746.2599999999993,10899278.277282085,2080219.4487359999,660.0,22597700.48118048,8207419.354838708,15.185888485904934,0.4749999999999999,,
Jiangsu-EP_Coal_600_OT-ep-863,existing.863,EP_Coal_600_OT,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,22597700.48118048,0.0,0.0,0.0,,
Jiangsu-EP_Coal_600_OT-ep-864,existing.864,EP_Coal_600_OT,Jiangsu,Coal,2038,2746.2599999999993,10899278.277282085,2080219.4487359999,660.0,22597700.48118048,8207419.354838708,15.185888485904934,0.4749999999999999,,
Jiangsu-EP_Coal_600_OT-ep-864,existing.864,EP_Coal_600_OT,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,22597700.48118048,0.0,0.0,0.0,,
Jiangsu-EP_Coal_600_OT-ep-869,existing.869,EP_Coal_600_OT,Jiangsu,Coal,2038,2746.2599999999993,10899278.277282085,2080219.4487359999,660.0,22597700.48118048,8207419.354838708,15.185888485904934,0.4749999999999999,,
Jiangsu-EP_Coal_600_OT-ep-869,existing.869,EP_Coal_600_OT,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,22597700.48118048,0.0,0.0,0.0,,
Jiangsu-EP_Coal_600_OT-ep-870,existing.870,EP_Coal_600_OT,Jiangsu,Coal,2038,2746.2599999999993,10899278.277282085,2080219.4487359999,660.0,22597700.48118048,8207419.354838708,15.185888485904934,0.4749999999999999,,
Jiangsu-EP_Coal_600_OT-ep-870,existing.870,EP_Coal_600_OT,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,22597700.48118048,0.0,0.0,0.0,,
Jiangsu-EP_Coal_600_OT-ep-871,existing.871,EP_Coal_600_OT,Jiangsu,Coal,2038,2746.2599999999993,10899278.277282085,2080219.4487359999,660.0,22597700.48118048,8207419.354838708,15.185888485904934,0.4749999999999999,,
Jiangsu-EP_Coal_600_OT-ep-871,existing.871,EP_Coal_600_OT,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,22597700.48118048,0.0,0.0,0.0,,
Jiangsu-EP_Coal_600_OT-ep-872,existing.872,EP_Coal_600_OT,Jiangsu,Coal,2038,2746.2599999999993,10899278.277282085,2080219.4487359999,660.0,22597700.48118048,8207419.354838708,15.185888485904934,0.4749999999999999,,
Jiangsu-EP_Coal_600_OT-ep-872,existing.872,EP_Coal_600_OT,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,22597700.48118048,0.0,0.0,0.0,,
Jiangsu-EP_Coal_600_OT-ep-875,existing.875,EP_Coal_600_OT,Jiangsu,Coal,2038,2704.65,10734137.697323266,2048700.9722399998,650.0,22255311.079950474,8083064.516129032,15.185888485904933,0.475,,
Jiangsu-EP_Coal_600_OT-ep-876,existing.876,EP_Coal_600_OT,Jiangsu,Coal,2038,2704.65,10734137.697323266,2048700.9722399998,650.0,22255311.079950474,8083064.516129032,15.185888485904933,0.475,,
Jiangsu-EP_Coal_600_OT-ep-877,existing.877,EP_Coal_600_OT,Jiangsu,Coal,2038,2704.65,10734137.697323266,2048700.9722399998,650.0,22255311.079950474,8083064.516129032,15.185888485904933,0.475,,
Jiangsu-EP_Coal_600_OT-ep-878,existing.878,EP_Coal_600_OT,Jiangsu,Coal,2038,2621.4300000000003,10403856.537405627,1985664.0192479996,630.0,21570532.27749046,7834354.838709677,15.185888485904927,0.4750000000000001,,
Jiangsu-EP_Coal_600_OT-ep-879,existing.879,EP_Coal_600_OT,Jiangsu,Coal,2038,2621.4300000000003,10403856.537405627,1985664.0192479996,630.0,21570532.27749046,7834354.838709677,15.185888485904927,0.4750000000000001,,
Jiangsu-EP_Coal_600_OT-ep-880,existing.880,EP_Coal_600_OT,Jiangsu,Coal,2038,2621.4300000000003,10403856.537405627,1985664.0192479996,630.0,21570532.27749046,7834354.838709677,15.185888485904927,0.4750000000000001,,
Jiangsu-EP_Coal_600_OT-ep-881,existing.881,EP_Coal_600_OT,Jiangsu,Coal,2038,2621.4300000000003,10403856.537405627,1985664.0192479996,630.0,21570532.27749046,7834354.838709677,15.185888485904927,0.4750000000000001,,
Jiangsu-EP_Coal_600_OT-ep-882,existing.882,EP_Coal_600_OT,Jiangsu,Coal,2038,2621.4300000000003,10403856.537405627,1985664.0192479996,630.0,21570532.27749046,7834354.838709677,15.185888485904927,0.4750000000000001,,
Jiangsu-EP_Coal_600_OT-ep-884,existing.884,EP_Coal_600_OT,Jiangsu,Coal,2038,2621.4300000000003,10403856.537405627,1985664.0192479996,630.0,21570532.27749046,7834354.838709677,15.185888485904927,0.4750000000000001,,
Jiangsu-EP_Coal_600_OT-ep-885,existing.885,EP_Coal_600_OT,Jiangsu,Coal,2038,2621.4300000000003,10403856.537405627,1985664.0192479996,630.0,21570532.27749046,7834354.838709677,15.185888485904927,0.4750000000000001,,
Jiangsu-EP_Coal_600_OT-ep-886,existing.886,EP_Coal_600_OT,Jiangsu,Coal,2038,2621.4300000000003,10403856.537405627,1985664.0192479996,630.0,21570532.27749046,7834354.838709677,15.185888485904927,0.4750000000000001,,
Jiangsu-EP_Coal_600_OT-ep-887,existing.887,EP_Coal_600_OT,Jiangsu,Coal,2038,2621.4300000000003,10403856.537405627,1985664.0192479996,630.0,21570532.27749046,7834354.838709677,15.185888485904927,0.4750000000000001,,
Jiangsu-EP_Coal_600_OT-ep-888,existing.888,EP_Coal_600_OT,Jiangsu,Coal,2038,2621.4300000000003,10403856.537405627,1985664.0192479996,630.0,21570532.27749046,7834354.838709677,15.185888485904927,0.4750000000000001,,
Jiangsu-EP_Coal_600_OT-ep-889,existing.889,EP_Coal_600_OT,Jiangsu,Coal,2038,2621.4300000000003,10403856.537405627,1985664.0192479996,630.0,21570532.27749046,7834354.838709677,15.185888485904927,0.4750000000000001,,
Jiangsu-EP_Coal_600_OT-ep-895,existing.895,EP_Coal_600_OT,Jiangsu,Coal,2038,2496.6,9908434.797529168,1891108.58976,600.0,20543364.073800437,7461290.322580644,15.18588848590493,0.475,,
Jiangsu-EP_Coal_600_OT-ep-896,existing.896,EP_Coal_600_OT,Jiangsu,Coal,2038,2496.6,9908434.797529168,1891108.58976,600.0,20543364.073800437,7461290.322580644,15.18588848590493,0.475,,
Jiangsu-EP_Coal_600_OT-ep-897,existing.897,EP_Coal_600_OT,Jiangsu,Coal,2038,2496.6,9908434.797529168,1891108.58976,600.0,20543364.073800437,7461290.322580644,15.18588848590493,0.475,,
Jiangsu-EP_Coal_600_OT-ep-898,existing.898,EP_Coal_600_OT,Jiangsu,Coal,2038,2496.6,9908434.797529168,1891108.58976,600.0,20543364.073800437,7461290.322580644,15.18588848590493,0.475,,
Jiangsu-EP_Coal_600_OT-ep-899,existing.899,EP_Coal_600_OT,Jiangsu,Coal,2038,2496.6,9908434.797529168,1891108.58976,600.0,20543364.073800437,7461290.322580644,15.18588848590493,0.475,,
Jiangsu-EP_Coal_600_OT-ep-900,existing.900,EP_Coal_600_OT,Jiangsu,Coal,2038,2496.6,9908434.797529168,1891108.58976,600.0,20543364.073800437,7461290.322580644,15.18588848590493,0.475,,
Jiangsu-EP_Coal_600_RC-ep-873,existing.873,EP_Coal_600_RC,Jiangsu,Coal,2038,2746.2599999999993,10899278.277282085,2080219.4487359999,660.0,25276452.299623393,9180085.861358956,16.515485219267088,0.4749999999999999,,
Jiangsu-EP_Coal_600_RC-ep-873,existing.873,EP_Coal_600_RC,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,25276452.299623393,0.0,0.0,0.0,,
Jiangsu-EP_Coal_600_RC-ep-874,existing.874,EP_Coal_600_RC,Jiangsu,Coal,2038,2746.2599999999993,10899278.277282085,2080219.4487359999,660.0,25276452.299623393,9180085.861358956,16.515485219267088,0.4749999999999999,,
Jiangsu-EP_Coal_600_RC-ep-874,existing.874,EP_Coal_600_RC,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,25276452.299623393,0.0,0.0,0.0,,
Jiangsu-EP_Coal_600_RC-ep-891,existing.891,EP_Coal_600_RC,Jiangsu,Coal,2038,2496.6,9908434.797529168,1891108.58976,600.0,22978592.99965763,8345532.601235415,16.515485219267088,0.475,,
Jiangsu-EP_Coal_600_RC-ep-892,existing.892,EP_Coal_600_RC,Jiangsu,Coal,2038,2496.6,9908434.797529168,1891108.58976,600.0,22978592.99965763,8345532.601235415,16.515485219267088,0.475,,
Jiangsu-EP_Coal_600_RC-ep-893,existing.893,EP_Coal_600_RC,Jiangsu,Coal,2038,2496.6,9908434.797529168,1891108.58976,600.0,22978592.99965763,8345532.601235415,16.515485219267088,0.475,,
Jiangsu-EP_Coal_600_RC-ep-893,existing.893,EP_Coal_600_RC,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,22978592.99965763,0.0,0.0,0.0,,
Jiangsu-EP_Coal_600_RC-ep-894,existing.894,EP_Coal_600_RC,Jiangsu,Coal,2038,2496.6,9908434.797529168,1891108.58976,600.0,22978592.99965763,8345532.601235415,16.515485219267088,0.475,,
Jiangsu-EP_Coal_600_RC-ep-894,existing.894,EP_Coal_600_RC,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,22978592.99965763,0.0,0.0,0.0,,
Jiangsu-EP_Coal_600_SEA-ep-3078,existing.3078,EP_Coal_600_SEA,Jiangsu,Coal,2038,2746.2599999999993,10899278.277282085,2080219.4487359999,660.0,22597700.48118048,8207419.354838708,15.185888485904934,0.4749999999999999,,
Jiangsu-EP_Coal_600_SEA-ep-3078,existing.3078,EP_Coal_600_SEA,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,22597700.48118048,0.0,0.0,0.0,,
Jiangsu-EP_Coal_600_SEA-ep-861,existing.861,EP_Coal_600_SEA,Jiangsu,Coal,2038,2746.2599999999993,10899278.277282085,2080219.4487359999,660.0,22597700.48118048,8207419.354838708,15.185888485904934,0.4749999999999999,,
Jiangsu-EP_Coal_600_SEA-ep-861,existing.861,EP_Coal_600_SEA,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,22597700.48118048,0.0,0.0,0.0,,
Jiangsu-EP_Coal_600_SEA-ep-862,existing.862,EP_Coal_600_SEA,Jiangsu,Coal,2038,2746.2599999999993,10899278.277282085,2080219.4487359999,660.0,22597700.48118048,8207419.354838708,15.185888485904934,0.4749999999999999,,
Jiangsu-EP_Coal_600_SEA-ep-862,existing.862,EP_Coal_600_SEA,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,22597700.48118048,0.0,0.0,0.0,,
Jiangsu-EP_Coal_600_SEA-ep-865,existing.865,EP_Coal_600_SEA,Jiangsu,Coal,2038,2746.2599999999993,10899278.277282085,2080219.4487359999,660.0,22597700.48118048,8207419.354838708,15.185888485904934,0.4749999999999999,,
Jiangsu-EP_Coal_600_SEA-ep-865,existing.865,EP_Coal_600_SEA,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,22597700.48118048,0.0,0.0,0.0,,
Jiangsu-EP_Coal_600_SEA-ep-866,existing.866,EP_Coal_600_SEA,Jiangsu,Coal,2038,2746.2599999999993,10899278.277282085,2080219.4487359999,660.0,22597700.48118048,8207419.354838708,15.185888485904934,0.4749999999999999,,
Jiangsu-EP_Coal_600_SEA-ep-866,existing.866,EP_Coal_600_SEA,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,22597700.48118048,0.0,0.0,0.0,,
Jiangsu-EP_Coal_600_SEA-ep-867,existing.867,EP_Coal_600_SEA,Jiangsu,Coal,2038,2746.2599999999993,10899278.277282085,2080219.4487359999,660.0,22597700.48118048,8207419.354838708,15.185888485904934,0.4749999999999999,,
Jiangsu-EP_Coal_600_SEA-ep-867,existing.867,EP_Coal_600_SEA,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,22597700.48118048,0.0,0.0,0.0,,
Jiangsu-EP_Coal_600_SEA-ep-868,existing.868,EP_Coal_600_SEA,Jiangsu,Coal,2038,2746.2599999999993,10899278.277282085,2080219.4487359999,660.0,22597700.48118048,8207419.354838708,15.185888485904934,0.4749999999999999,,
Jiangsu-EP_Coal_600_SEA-ep-868,existing.868,EP_Coal_600_SEA,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,22597700.48118048,0.0,0.0,0.0,,
Jiangsu-Gas_CCGT_OT-11943,new.11943,Gas_CCGT_OT,Jiangsu,Gas,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Gas_CCGT_OT-11943,new.11943,Gas_CCGT_OT,Jiangsu,Gas,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Gas_CCGT_OT-11961,new.11961,Gas_CCGT_OT,Jiangsu,Gas,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Gas_CCGT_OT-11961,new.11961,Gas_CCGT_OT,Jiangsu,Gas,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Gas_CCGT_OT-11979,new.11979,Gas_CCGT_OT,Jiangsu,Gas,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Gas_CCGT_OT-11979,new.11979,Gas_CCGT_OT,Jiangsu,Gas,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Gas_CCGT_OT-12005,new.12005,Gas_CCGT_OT,Jiangsu,Gas,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Gas_CCGT_OT-12005,new.12005,Gas_CCGT_OT,Jiangsu,Gas,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Gas_CCGT_OT-12023,new.12023,Gas_CCGT_OT,Jiangsu,Gas,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Gas_CCGT_OT-12023,new.12023,Gas_CCGT_OT,Jiangsu,Gas,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Gas_CCGT_RC-11953,new.11953,Gas_CCGT_RC,Jiangsu,Gas,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Gas_CCGT_RC-11953,new.11953,Gas_CCGT_RC,Jiangsu,Gas,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
