generation_project,gen_dbid,gen_tech,gen_load_zone,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor,Store_GWh_typical_yr,Discharge_GWh_typical_yr
Zhejiang-Coal_600_RC-12037_H2,new.12037_H2,Coal_600_RC_H2,Zhejiang,Hydrogen,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Coal_600_RC-12047,new.12047,Coal_600_RC,Zhejiang,Coal,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Coal_600_RC-12047,new.12047,Coal_600_RC,Zhejiang,Coal,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Coal_600_RC-12047_CCS,new.12047_CCS,Coal_600_RC_CCS,Zhejiang,Coal,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Coal_600_RC-12047_CCS,new.12047_CCS,Coal_600_RC_CCS,Zhejiang,Coal,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Coal_600_RC-12047_H2,new.12047_H2,Coal_600_RC_H2,Zhejiang,Hydrogen,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Coal_600_RC-12047_H2,new.12047_H2,Coal_600_RC_H2,Zhejiang,Hydrogen,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Coal_600_RC-12073,new.12073,Coal_600_RC,Zhejiang,Coal,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Coal_600_RC-12073,new.12073,Coal_600_RC,Zhejiang,Coal,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Coal_600_RC-12073_CCS,new.12073_CCS,Coal_600_RC_CCS,Zhejiang,Coal,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Coal_600_RC-12073_CCS,new.12073_CCS,Coal_600_RC_CCS,Zhejiang,Coal,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Coal_600_RC-12073_H2,new.12073_H2,Coal_600_RC_H2,Zhejiang,Hydrogen,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Coal_600_RC-12073_H2,new.12073_H2,Coal_600_RC_H2,Zhejiang,Hydrogen,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Coal_600_RC-12091,new.12091,Coal_600_RC,Zhejiang,Coal,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Coal_600_RC-12091,new.12091,Coal_600_RC,Zhejiang,Coal,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Coal_600_RC-12091_CCS,new.12091_CCS,Coal_600_RC_CCS,Zhejiang,Coal,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Coal_600_RC-12091_CCS,new.12091_CCS,Coal_600_RC_CCS,Zhejiang,Coal,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Coal_600_RC-12091_H2,new.12091_H2,Coal_600_RC_H2,Zhejiang,Hydrogen,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Coal_600_RC-12091_H2,new.12091_H2,Coal_600_RC_H2,Zhejiang,Hydrogen,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Coal_600_SEA-12057,new.12057,Coal_600_SEA,Zhejiang,Coal,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Coal_600_SEA-12057,new.12057,Coal_600_SEA,Zhejiang,Coal,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Coal_600_SEA-12057_CCS,new.12057_CCS,Coal_600_SEA_CCS,Zhejiang,Coal,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Coal_600_SEA-12057_CCS,new.12057_CCS,Coal_600_SEA_CCS,Zhejiang,Coal,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Coal_600_SEA-12057_H2,new.12057_H2,Coal_600_SEA_H2,Zhejiang,Hydrogen,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Coal_600_SEA-12057_H2,new.12057_H2,Coal_600_SEA_H2,Zhejiang,Hydrogen,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Coal_600_SEA-12083,new.12083,Coal_600_SEA,Zhejiang,Coal,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Coal_600_SEA-12083,new.12083,Coal_600_SEA,Zhejiang,Coal,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Coal_600_SEA-12083_CCS,new.12083_CCS,Coal_600_SEA_CCS,Zhejiang,Coal,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Coal_600_SEA-12083_CCS,new.12083_CCS,Coal_600_SEA_CCS,Zhejiang,Coal,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Coal_600_SEA-12083_H2,new.12083_H2,Coal_600_SEA_H2,Zhejiang,Hydrogen,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Coal_600_SEA-12083_H2,new.12083_H2,Coal_600_SEA_H2,Zhejiang,Hydrogen,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Coal_600_SEA-12101,new.12101,Coal_600_SEA,Zhejiang,Coal,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Coal_600_SEA-12101,new.12101,Coal_600_SEA,Zhejiang,Coal,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Coal_600_SEA-12101_CCS,new.12101_CCS,Coal_600_SEA_CCS,Zhejiang,Coal,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Coal_600_SEA-12101_CCS,new.12101_CCS,Coal_600_SEA_CCS,Zhejiang,Coal,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Coal_600_SEA-12101_H2,new.12101_H2,Coal_600_SEA_H2,Zhejiang,Hydrogen,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Coal_600_SEA-12101_H2,new.12101_H2,Coal_600_SEA_H2,Zhejiang,Hydrogen,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Coal_IGCC_RC-12041,new.12041,Coal_IGCC_RC,Zhejiang,Coal,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Coal_IGCC_RC-12041,new.12041,Coal_IGCC_RC,Zhejiang,Coal,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Coal_IGCC_RC-12041_CCS,new.12041_CCS,Coal_IGCC_RC_CCS,Zhejiang,Coal,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Coal_IGCC_RC-12041_CCS,new.12041_CCS,Coal_IGCC_RC_CCS,Zhejiang,Coal,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Coal_IGCC_RC-12041_H2,new.12041_H2,Coal_IGCC_RC_H2,Zhejiang,Hydrogen,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Coal_IGCC_RC-12041_H2,new.12041_H2,Coal_IGCC_RC_H2,Zhejiang,Hydrogen,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Coal_IGCC_RC-12051,new.12051,Coal_IGCC_RC,Zhejiang,Coal,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Coal_IGCC_RC-12051,new.12051,Coal_IGCC_RC,Zhejiang,Coal,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Coal_IGCC_RC-12051_CCS,new.12051_CCS,Coal_IGCC_RC_CCS,Zhejiang,Coal,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Coal_IGCC_RC-12051_CCS,new.12051_CCS,Coal_IGCC_RC_CCS,Zhejiang,Coal,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Coal_IGCC_RC-12051_H2,new.12051_H2,Coal_IGCC_RC_H2,Zhejiang,Hydrogen,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Coal_IGCC_RC-12051_H2,new.12051_H2,Coal_IGCC_RC_H2,Zhejiang,Hydrogen,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Coal_IGCC_RC-12077,new.12077,Coal_IGCC_RC,Zhejiang,Coal,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Coal_IGCC_RC-12077,new.12077,Coal_IGCC_RC,Zhejiang,Coal,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Coal_IGCC_RC-12077_CCS,new.12077_CCS,Coal_IGCC_RC_CCS,Zhejiang,Coal,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Coal_IGCC_RC-12077_CCS,new.12077_CCS,Coal_IGCC_RC_CCS,Zhejiang,Coal,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Coal_IGCC_RC-12077_H2,new.12077_H2,Coal_IGCC_RC_H2,Zhejiang,Hydrogen,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Coal_IGCC_RC-12077_H2,new.12077_H2,Coal_IGCC_RC_H2,Zhejiang,Hydrogen,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Coal_IGCC_RC-12095,new.12095,Coal_IGCC_RC,Zhejiang,Coal,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Coal_IGCC_RC-12095,new.12095,Coal_IGCC_RC,Zhejiang,Coal,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Coal_IGCC_RC-12095_CCS,new.12095_CCS,Coal_IGCC_RC_CCS,Zhejiang,Coal,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Coal_IGCC_RC-12095_CCS,new.12095_CCS,Coal_IGCC_RC_CCS,Zhejiang,Coal,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Coal_IGCC_RC-12095_H2,new.12095_H2,Coal_IGCC_RC_H2,Zhejiang,Hydrogen,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Coal_IGCC_RC-12095_H2,new.12095_H2,Coal_IGCC_RC_H2,Zhejiang,Hydrogen,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Commercial_PV-147,new.147,Commercial_PV,Zhejiang,Solar,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Commercial_PV-147,new.147,Commercial_PV,Zhejiang,Solar,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Commercial_PV-148,new.148,Commercial_PV,Zhejiang,Solar,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Commercial_PV-148,new.148,Commercial_PV,Zhejiang,Solar,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Commercial_PV-149,new.149,Commercial_PV,Zhejiang,Solar,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Commercial_PV-149,new.149,Commercial_PV,Zhejiang,Solar,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Commercial_PV-150,new.150,Commercial_PV,Zhejiang,Solar,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Commercial_PV-150,new.150,Commercial_PV,Zhejiang,Solar,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Commercial_PV-151,new.151,Commercial_PV,Zhejiang,Solar,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Commercial_PV-151,new.151,Commercial_PV,Zhejiang,Solar,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-EP_Coal_1000_RC-ep-1022,existing.1022,EP_Coal_1000_RC,Zhejiang,Coal,2038,5952.928048178321,23625810.870687127,4355657.443660867,1000.0,38922129.22857227,14136763.898421414,12.881846274145277,0.6795579963673882,,
Zhejiang-EP_Coal_1000_RC-ep-1022,existing.1022,EP_Coal_1000_RC,Zhejiang,Coal,2048,4860.2,19289022.992450237,3556126.6886399994,1000.0,38922129.22857227,14136763.898421414,14.885789909765837,0.5548173515981736,,
Zhejiang-EP_Coal_1000_RC-ep-1023,existing.1023,EP_Coal_1000_RC,Zhejiang,Coal,2038,5548.0,22018743.994509265,4059378.393599999,1000.0,38922129.22857227,14136763.898421414,13.53237871692555,0.6333333333333334,,
Zhejiang-EP_Coal_1000_RC-ep-1023,existing.1023,EP_Coal_1000_RC,Zhejiang,Coal,2048,4860.2,19289022.992450237,3556126.6886399994,1000.0,38922129.22857227,14136763.898421414,14.885789909765837,0.5548173515981736,,
Zhejiang-EP_Coal_1000_SEA-ep-1020,existing.1020,EP_Coal_1000_SEA,Zhejiang,Coal,2038,5548.0,22018743.994509265,4059378.393599999,1000.0,38922129.22857227,14136763.898421414,13.53237871692555,0.6333333333333334,,
Zhejiang-EP_Coal_1000_SEA-ep-1020,existing.1020,EP_Coal_1000_SEA,Zhejiang,Coal,2048,4860.2,19289022.992450237,3556126.6886399994,1000.0,38922129.22857227,14136763.898421414,14.885789909765837,0.5548173515981736,,
Zhejiang-EP_Coal_1000_SEA-ep-1021,existing.1021,EP_Coal_1000_SEA,Zhejiang,Coal,2038,6247.2,24793708.991077557,4570971.287039999,1000.0,38922129.22857227,14136763.898421414,12.461999314584332,0.7131506849315068,,
Zhejiang-EP_Coal_1000_SEA-ep-1021,existing.1021,EP_Coal_1000_SEA,Zhejiang,Coal,2048,4860.2,19289022.992450237,3556126.6886399994,1000.0,38922129.22857227,14136763.898421414,14.885789909765837,0.5548173515981736,,
Zhejiang-EP_Coal_1000_SEA-ep-1024,existing.1024,EP_Coal_1000_SEA,Zhejiang,Coal,2038,5548.0,22018743.994509265,4059378.393599999,1000.0,38922129.22857227,14136763.898421414,13.53237871692555,0.6333333333333334,,
Zhejiang-EP_Coal_1000_SEA-ep-1024,existing.1024,EP_Coal_1000_SEA,Zhejiang,Coal,2048,4860.2,19289022.992450237,3556126.6886399994,1000.0,38922129.22857227,14136763.898421414,14.885789909765837,0.5548173515981736,,
Zhejiang-EP_Coal_1000_SEA-ep-1025,existing.1025,EP_Coal_1000_SEA,Zhejiang,Coal,2038,5548.0,22018743.994509265,4059378.393599999,1000.0,38922129.22857227,14136763.898421414,13.53237871692555,0.6333333333333334,,
Zhejiang-EP_Coal_1000_SEA-ep-1026,existing.1026,EP_Coal_1000_SEA,Zhejiang,Coal,2038,6247.2,24793708.991077557,4570971.287039999,1000.0,38922129.22857227,14136763.898421414,12.461999314584332,0.7131506849315068,,
Zhejiang-EP_Coal_1000_SEA-ep-1026,existing.1026,EP_Coal_1000_SEA,Zhejiang,Coal,2048,4860.2,19289022.992450237,3556126.6886399994,1000.0,38922129.22857227,14136763.898421414,14.885789909765837,0.5548173515981736,,
Zhejiang-EP_Coal_1000_SEA-ep-1027,existing.1027,EP_Coal_1000_SEA,Zhejiang,Coal,2038,6247.2,24793708.991077557,4570971.287039999,1000.0,38922129.22857227,14136763.898421414,12.461999314584332,0.7131506849315068,,
Zhejiang-EP_Coal_1000_SEA-ep-1027,existing.1027,EP_Coal_1000_SEA,Zhejiang,Coal,2048,4860.2,19289022.992450237,3556126.6886399994,1000.0,38922129.22857227,14136763.898421414,14.885789909765837,0.5548173515981736,,
Zhejiang-EP_Coal_1000_SEA-ep-1028,existing.1028,EP_Coal_1000_SEA,Zhejiang,Coal,2038,5548.0,22018743.994509265,4059378.393599999,1000.0,38922129.22857227,14136763.898421414,13.53237871692555,0.6333333333333334,,
Zhejiang-EP_Coal_1000_SEA-ep-1028,existing.1028,EP_Coal_1000_SEA,Zhejiang,Coal,2048,4860.2,19289022.992450237,3556126.6886399994,1000.0,38922129.22857227,14136763.898421414,14.885789909765837,0.5548173515981736,,
Zhejiang-EP_Coal_1000_SEA-ep-1029,existing.1029,EP_Coal_1000_SEA,Zhejiang,Coal,2038,6247.2,24793708.991077557,4570971.287039999,1000.0,38922129.22857227,14136763.898421414,12.461999314584332,0.7131506849315068,,
Zhejiang-EP_Coal_1000_SEA-ep-1029,existing.1029,EP_Coal_1000_SEA,Zhejiang,Coal,2048,4860.2,19289022.992450237,3556126.6886399994,1000.0,38922129.22857227,14136763.898421414,14.885789909765837,0.5548173515981736,,
Zhejiang-EP_Coal_1000_SEA-ep-1030,existing.1030,EP_Coal_1000_SEA,Zhejiang,Coal,2038,5548.0,22018743.994509265,4059378.393599999,1000.0,38922129.22857227,14136763.898421414,13.53237871692555,0.6333333333333334,,
Zhejiang-EP_Coal_1000_SEA-ep-1031,existing.1031,EP_Coal_1000_SEA,Zhejiang,Coal,2038,6247.2,24793708.991077557,4570971.287039999,1000.0,38922129.22857227,14136763.898421414,12.461999314584332,0.7131506849315068,,
Zhejiang-EP_Coal_1000_SEA-ep-1032,existing.1032,EP_Coal_1000_SEA,Zhejiang,Coal,2038,5548.0,22018743.994509265,4059378.393599999,1000.0,38922129.22857227,14136763.898421414,13.53237871692555,0.6333333333333334,,
Zhejiang-EP_Coal_1000_SEA-ep-1033,existing.1033,EP_Coal_1000_SEA,Zhejiang,Coal,2038,6247.2,24793708.991077557,4570971.287039999,1000.0,38922129.22857227,14136763.898421414,12.461999314584332,0.7131506849315068,,
Zhejiang-EP_Coal_1000_SEA-ep-1034,existing.1034,EP_Coal_1000_SEA,Zhejiang,Coal,2038,5548.0,22018743.994509265,4059378.393599999,1000.0,38922129.22857227,14136763.898421414,13.53237871692555,0.6333333333333334,,
Zhejiang-EP_Coal_1000_SEA-ep-1034,existing.1034,EP_Coal_1000_SEA,Zhejiang,Coal,2048,4860.2,19289022.992450237,3556126.6886399994,1000.0,38922129.22857227,14136763.898421414,14.885789909765837,0.5548173515981736,,
Zhejiang-EP_Coal_1000_SEA-ep-1035,existing.1035,EP_Coal_1000_SEA,Zhejiang,Coal,2038,5548.0,22018743.994509265,4059378.393599999,1000.0,38922129.22857227,14136763.898421414,13.53237871692555,0.6333333333333334,,
Zhejiang-EP_Coal_1000_SEA-ep-1035,existing.1035,EP_Coal_1000_SEA,Zhejiang,Coal,2048,4860.2,19289022.992450237,3556126.6886399994,1000.0,38922129.22857227,14136763.898421414,14.885789909765837,0.5548173515981736,,
Zhejiang-EP_Coal_1000_SEA-ep-3087,existing.3087,EP_Coal_1000_SEA,Zhejiang,Coal,2038,5548.0,22018743.994509265,4059378.393599999,1000.0,38922129.22857227,14136763.898421414,13.53237871692555,0.6333333333333334,,
Zhejiang-EP_Coal_1000_SEA-ep-3087,existing.3087,EP_Coal_1000_SEA,Zhejiang,Coal,2048,4860.2,19289022.992450237,3556126.6886399994,1000.0,38922129.22857227,14136763.898421414,14.885789909765837,0.5548173515981736,,
Zhejiang-EP_Coal_1000_SEA-ep-3088,existing.3088,EP_Coal_1000_SEA,Zhejiang,Coal,2038,6247.2,24793708.991077557,4570971.287039999,1000.0,38922129.22857227,14136763.898421414,12.461999314584332,0.7131506849315068,,
Zhejiang-EP_Coal_1000_SEA-ep-3088,existing.3088,EP_Coal_1000_SEA,Zhejiang,Coal,2048,4860.2,19289022.992450237,3556126.6886399994,1000.0,38922129.22857227,14136763.898421414,14.885789909765837,0.5548173515981736,,
Zhejiang-EP_Coal_300_OT-ep-1104,existing.1104,EP_Coal_300_OT,Zhejiang,Coal,2038,0.0,0.0,0.0,300.0,13363267.521438483,4796657.172271791,0.0,0.0,,
Zhejiang-EP_Coal_300_OT-ep-1105,existing.1105,EP_Coal_300_OT,Zhejiang,Coal,2038,0.0,0.0,0.0,300.0,13363267.521438483,4796657.172271791,0.0,0.0,,
Zhejiang-EP_Coal_300_RC-ep-1097,existing.1097,EP_Coal_300_RC,Zhejiang,Coal,2038,0.0,0.0,0.0,300.0,13363267.521438483,4796657.172271791,0.0,0.0,,
Zhejiang-EP_Coal_300_RC-ep-1098,existing.1098,EP_Coal_300_RC,Zhejiang,Coal,2038,0.0,0.0,0.0,300.0,13363267.521438483,4796657.172271791,0.0,0.0,,
Zhejiang-EP_Coal_300_RC-ep-1101,existing.1101,EP_Coal_300_RC,Zhejiang,Coal,2038,0.0,0.0,0.0,300.0,13363267.521438483,4796657.172271791,0.0,0.0,,
Zhejiang-EP_Coal_300_RC-ep-1102,existing.1102,EP_Coal_300_RC,Zhejiang,Coal,2038,0.0,0.0,0.0,300.0,13363267.521438483,4796657.172271791,0.0,0.0,,
Zhejiang-EP_Coal_300_SEA-ep-1086,existing.1086,EP_Coal_300_SEA,Zhejiang,Coal,2038,0.0,0.0,0.0,350.0,15590478.775011564,5596100.03431709,0.0,0.0,,
Zhejiang-EP_Coal_300_SEA-ep-1086,existing.1086,EP_Coal_300_SEA,Zhejiang,Coal,2048,0.0,0.0,0.0,350.0,15590478.775011564,5596100.03431709,0.0,0.0,,
Zhejiang-EP_Coal_300_SEA-ep-1095,existing.1095,EP_Coal_300_SEA,Zhejiang,Coal,2038,0.0,0.0,0.0,330.0,14699594.273582332,5276322.8894989705,0.0,0.0,,
Zhejiang-EP_Coal_300_SEA-ep-1103,existing.1103,EP_Coal_300_SEA,Zhejiang,Coal,2038,0.0,0.0,0.0,300.0,13363267.521438483,4796657.172271791,0.0,0.0,,
Zhejiang-EP_Coal_300_SEA-ep-1107,existing.1107,EP_Coal_300_SEA,Zhejiang,Coal,2038,0.0,0.0,0.0,300.0,13363267.521438483,4796657.172271791,0.0,0.0,,
Zhejiang-EP_Coal_600_RC-ep-1038,existing.1038,EP_Coal_600_RC,Zhejiang,Coal,2038,1838.3639999999998,7296046.5545641715,1392512.1971903997,660.0,25276452.299623393,9180085.861358956,22.71181589475562,0.3179680365296803,,
Zhejiang-EP_Coal_600_RC-ep-1038,existing.1038,EP_Coal_600_RC,Zhejiang,Coal,2048,2746.2599999999993,10899278.277282085,2080219.4487359999,660.0,25276452.299623393,9180085.861358956,16.515485219267088,0.4749999999999999,,
Zhejiang-EP_Coal_600_RC-ep-1039,existing.1039,EP_Coal_600_RC,Zhejiang,Coal,2038,2299.836,9127523.452299243,1742065.0543295997,660.0,25276452.299623393,9180085.861358956,18.95094329042662,0.3977853881278539,,
Zhejiang-EP_Coal_600_RC-ep-1039,existing.1039,EP_Coal_600_RC,Zhejiang,Coal,2048,2746.2599999999993,10899278.277282085,2080219.4487359999,660.0,25276452.299623393,9180085.861358956,16.515485219267088,0.4749999999999999,,
Zhejiang-EP_Coal_600_RC-ep-1048,existing.1048,EP_Coal_600_RC,Zhejiang,Coal,2038,1671.24,6632769.595058338,1265920.179264,600.0,22978592.99965763,8345532.601235415,22.711815894755624,0.31796803652968036,,
Zhejiang-EP_Coal_600_RC-ep-1049,existing.1049,EP_Coal_600_RC,Zhejiang,Coal,2038,2388.285048359857,9478557.510048639,1809062.8734073145,600.0,22978592.99965763,8345532.601235415,17.084511389862246,0.45439213248855725,,
Zhejiang-EP_Coal_600_RC-ep-1050,existing.1050,EP_Coal_600_RC,Zhejiang,Coal,2038,1671.24,6632769.595058338,1265920.179264,600.0,22978592.99965763,8345532.601235415,22.711815894755624,0.31796803652968036,,
Zhejiang-EP_Coal_600_RC-ep-1051,existing.1051,EP_Coal_600_RC,Zhejiang,Coal,2038,1671.24,6632769.595058338,1265920.179264,600.0,22978592.99965763,8345532.601235415,22.711815894755624,0.31796803652968036,,
Zhejiang-EP_Coal_600_SEA-ep-1040,existing.1040,EP_Coal_600_SEA,Zhejiang,Coal,2038,2019.3023405128433,8014149.474272831,1529568.2133566893,660.0,22597700.48118048,8207419.354838708,19.224099596909827,0.34926358456358847,,
Zhejiang-EP_Coal_600_SEA-ep-1040,existing.1040,EP_Coal_600_SEA,Zhejiang,Coal,2048,2746.2599999999993,10899278.277282085,2080219.4487359999,660.0,22597700.48118048,8207419.354838708,15.185888485904934,0.4749999999999999,,
Zhejiang-EP_Coal_600_SEA-ep-1041,existing.1041,EP_Coal_600_SEA,Zhejiang,Coal,2038,1838.3639999999998,7296046.5545641715,1392512.1971903997,660.0,22597700.48118048,8207419.354838708,20.725583394030433,0.3179680365296803,,
Zhejiang-EP_Coal_600_SEA-ep-1041,existing.1041,EP_Coal_600_SEA,Zhejiang,Coal,2048,2746.2599999999993,10899278.277282085,2080219.4487359999,660.0,22597700.48118048,8207419.354838708,15.185888485904934,0.4749999999999999,,
Zhejiang-EP_Coal_600_SEA-ep-1042,existing.1042,EP_Coal_600_SEA,Zhejiang,Coal,2038,2299.836,9127523.452299243,1742065.0543295997,660.0,22597700.48118048,8207419.354838708,17.36325689671717,0.3977853881278539,,
Zhejiang-EP_Coal_600_SEA-ep-1042,existing.1042,EP_Coal_600_SEA,Zhejiang,Coal,2048,2746.2599999999993,10899278.277282085,2080219.4487359999,660.0,22597700.48118048,8207419.354838708,15.185888485904934,0.4749999999999999,,
Zhejiang-EP_Coal_600_SEA-ep-1043,existing.1043,EP_Coal_600_SEA,Zhejiang,Coal,2038,1838.3639999999998,7296046.5545641715,1392512.1971903997,660.0,22597700.48118048,8207419.354838708,20.725583394030433,0.3179680365296803,,
Zhejiang-EP_Coal_600_SEA-ep-1043,existing.1043,EP_Coal_600_SEA,Zhejiang,Coal,2048,2746.2599999999993,10899278.277282085,2080219.4487359999,660.0,22597700.48118048,8207419.354838708,15.185888485904934,0.4749999999999999,,
Zhejiang-EP_Coal_600_SEA-ep-1044,existing.1044,EP_Coal_600_SEA,Zhejiang,Coal,2038,2090.76,8297748.592999312,1583695.503936,600.0,20543364.073800437,7461290.322580644,17.363256896717168,0.39778538812785397,,
Zhejiang-EP_Coal_600_SEA-ep-1045,existing.1045,EP_Coal_600_SEA,Zhejiang,Coal,2038,1671.24,6632769.595058338,1265920.179264,600.0,20543364.073800437,7461290.322580644,20.72558339403043,0.31796803652968036,,
Zhejiang-EP_Coal_600_SEA-ep-1046,existing.1046,EP_Coal_600_SEA,Zhejiang,Coal,2038,1671.24,6632769.595058338,1265920.179264,600.0,20543364.073800437,7461290.322580644,20.72558339403043,0.31796803652968036,,
Zhejiang-EP_Coal_600_SEA-ep-1047,existing.1047,EP_Coal_600_SEA,Zhejiang,Coal,2038,1671.24,6632769.595058338,1265920.179264,600.0,20543364.073800437,7461290.322580644,20.72558339403043,0.31796803652968036,,
