GENERATION_PROJECT,build_year,gen_overnight_cost,gen_fixed_om,gen_storage_energy_overnight_cost
Jiangsu-Coal_1000_SEA-11991_CCS,2048,986760.1332593004,24890.63329607741,.
Jiangsu-Coal_1000_SEA-11991_H2,2038,10000.0,7023.402539464653,.
Jiangsu-Coal_1000_SEA-11991_H2,2048,10000.0,7023.402539464653,.
Jiangsu-Coal_100_OT-ep-1000,2005,1065293.663349348,20486.798215511324,.
Jiangsu-Coal_100_OT-ep-1001,2005,1065293.663349348,20486.798215511324,.
Jiangsu-Coal_100_OT-ep-995,2003,1065293.663349348,20486.798215511324,.
Jiangsu-Coal_100_OT-ep-996,2003,1065293.663349348,20486.798215511324,.
Jiangsu-Coal_100_OT-ep-999,2002,1065293.663349348,20486.798215511324,.
Jiangsu-Coal_100_RC-ep-1002,2005,1065293.663349348,20486.798215511324,.
Jiangsu-Coal_100_RC-ep-1003,2005,1065293.663349348,20486.798215511324,.
Jiangsu-Coal_100_RC-ep-1004,2005,1065293.663349348,20486.798215511324,.
Jiangsu-Coal_100_RC-ep-1005,2005,1065293.663349348,20486.798215511324,.
Jiangsu-Coal_100_RC-ep-1006,2005,1065293.663349348,20486.798215511324,.
Jiangsu-Coal_100_RC-ep-1007,2005,1065293.663349348,20486.798215511324,.
Jiangsu-Coal_100_RC-ep-1008,1990,1065293.663349348,20486.798215511324,.
Jiangsu-Coal_100_RC-ep-1009,2001,1065293.663349348,20486.798215511324,.
Jiangsu-Coal_100_RC-ep-993,2003,1065293.663349348,20486.798215511324,.
Jiangsu-Coal_100_RC-ep-994,2003,1065293.663349348,20486.798215511324,.
Jiangsu-Coal_100_RC-ep-997,1995,1065293.663349348,20486.798215511324,.
Jiangsu-Coal_100_RC-ep-998,1995,1065293.663349348,20486.798215511324,.
Jiangsu-Coal_300_OT-11941,2038,782656.2817433081,7526.113589567604,.
Jiangsu-Coal_300_OT-11941,2048,782656.2817433081,7526.113589567604,.
Jiangsu-Coal_300_OT-11941_CCS,2038,986760.1332593004,25393.34434618036,.
Jiangsu-Coal_300_OT-11941_CCS,2048,986760.1332593004,25393.34434618036,.
Jiangsu-Coal_300_OT-11941_H2,2038,10000.0,7526.113589567604,.
Jiangsu-Coal_300_OT-11941_H2,2048,10000.0,7526.113589567604,.
Jiangsu-Coal_300_OT-11959,2038,782656.2817433081,7526.113589567604,.
Jiangsu-Coal_300_OT-11959,2048,782656.2817433081,7526.113589567604,.
Jiangsu-Coal_300_OT-11959_CCS,2038,986760.1332593004,25393.34434618036,.
Jiangsu-Coal_300_OT-11959_CCS,2048,986760.1332593004,25393.34434618036,.
Jiangsu-Coal_300_OT-11959_H2,2038,10000.0,7526.113589567604,.
Jiangsu-Coal_300_OT-11959_H2,2048,10000.0,7526.113589567604,.
Jiangsu-Coal_300_OT-11977,2038,782656.2817433081,7526.113589567604,.
Jiangsu-Coal_300_OT-11977,2048,782656.2817433081,7526.113589567604,.
Jiangsu-Coal_300_OT-11977_CCS,2038,986760.1332593004,25393.34434618036,.
Jiangsu-Coal_300_OT-11977_CCS,2048,986760.1332593004,25393.34434618036,.
Jiangsu-Coal_300_OT-11977_H2,2038,10000.0,7526.113589567604,.
Jiangsu-Coal_300_OT-11977_H2,2048,10000.0,7526.113589567604,.
Jiangsu-Coal_300_OT-12003,2038,782656.2817433081,7526.113589567604,.
Jiangsu-Coal_300_OT-12003,2048,782656.2817433081,7526.113589567604,.
Jiangsu-Coal_300_OT-12003_CCS,2038,986760.1332593004,25393.34434618036,.
Jiangsu-Coal_300_OT-12003_CCS,2048,986760.1332593004,25393.34434618036,.
Jiangsu-Coal_300_OT-12003_H2,2038,10000.0,7526.113589567604,.
Jiangsu-Coal_300_OT-12003_H2,2048,10000.0,7526.113589567604,.
Jiangsu-Coal_300_OT-12021,2038,782656.2817433081,7526.113589567604,.
Jiangsu-Coal_300_OT-12021,2048,782656.2817433081,7526.113589567604,.
Jiangsu-Coal_300_OT-12021_CCS,2038,986760.1332593004,25393.34434618036,.
Jiangsu-Coal_300_OT-12021_CCS,2048,986760.1332593004,25393.34434618036,.
Jiangsu-Coal_300_OT-12021_H2,2038,10000.0,7526.113589567604,.
Jiangsu-Coal_300_OT-12021_H2,2048,10000.0,7526.113589567604,.
Jiangsu-Coal_300_RC-11949,2038,833562.3901853123,8015.595401509951,.
Jiangsu-Coal_300_RC-11949,2048,833562.3901853123,8015.595401509951,.
Jiangsu-Coal_300_RC-11949_CCS,2038,986760.1332593004,25882.82615812271,.
Jiangsu-Coal_300_RC-11949_CCS,2048,986760.1332593004,25882.82615812271,.
Jiangsu-Coal_300_RC-11949_H2,2038,10000.0,8015.595401509951,.
Jiangsu-Coal_300_RC-11949_H2,2048,10000.0,8015.595401509951,.
Jiangsu-Coal_300_RC-11967,2038,833562.3901853123,8015.595401509951,.
Jiangsu-Coal_300_RC-11967,2048,833562.3901853123,8015.595401509951,.
Jiangsu-Coal_300_RC-11967_CCS,2038,986760.1332593004,25882.82615812271,.
Jiangsu-Coal_300_RC-11967_CCS,2048,986760.1332593004,25882.82615812271,.
Jiangsu-Coal_300_RC-11967_H2,2038,10000.0,8015.595401509951,.
Jiangsu-Coal_300_RC-11967_H2,2048,10000.0,8015.595401509951,.
Jiangsu-Coal_300_RC-11985,2038,833562.3901853123,8015.595401509951,.
Jiangsu-Coal_300_RC-11985,2048,833562.3901853123,8015.595401509951,.
Jiangsu-Coal_300_RC-11985_CCS,2038,986760.1332593004,25882.82615812271,.
Jiangsu-Coal_300_RC-11985_CCS,2048,986760.1332593004,25882.82615812271,.
Jiangsu-Coal_300_RC-11985_H2,2038,10000.0,8015.595401509951,.
Jiangsu-Coal_300_RC-11985_H2,2048,10000.0,8015.595401509951,.
Jiangsu-Coal_300_RC-12011,2038,833562.3901853123,8015.595401509951,.
Jiangsu-Coal_300_RC-12011,2048,833562.3901853123,8015.595401509951,.
Jiangsu-Coal_300_RC-12011_CCS,2038,986760.1332593004,25882.82615812271,.
Jiangsu-Coal_300_RC-12011_CCS,2048,986760.1332593004,25882.82615812271,.
Jiangsu-Coal_300_RC-12011_H2,2038,10000.0,8015.595401509951,.
Jiangsu-Coal_300_RC-12011_H2,2048,10000.0,8015.595401509951,.
Jiangsu-Coal_300_RC-12029,2038,833562.3901853123,8015.595401509951,.
Jiangsu-Coal_300_RC-12029,2048,833562.3901853123,8015.595401509951,.
Jiangsu-Coal_300_RC-12029_CCS,2038,986760.1332593004,25882.82615812271,.
Jiangsu-Coal_300_RC-12029_CCS,2048,986760.1332593004,25882.82615812271,.
Jiangsu-Coal_300_RC-12029_H2,2038,10000.0,8015.595401509951,.
Jiangsu-Coal_300_RC-12029_H2,2048,10000.0,8015.595401509951,.
Jiangsu-Coal_300_SEA-11995,2038,833553.1297185998,8015.595401509951,.
Jiangsu-Coal_300_SEA-11995,2048,833553.1297185998,8015.595401509951,.
Jiangsu-Coal_300_SEA-11995_CCS,2038,986760.1332593004,25882.82615812271,.
Jiangsu-Coal_300_SEA-11995_CCS,2048,986760.1332593004,25882.82615812271,.
Jiangsu-Coal_300_SEA-11995_H2,2038,10000.0,8015.595401509951,.
Jiangsu-Coal_300_SEA-11995_H2,2048,10000.0,8015.595401509951,.
Jiangsu-Coal_600_OT-11939,2038,757193.9670555936,6946.67295813315,.
Jiangsu-Coal_600_OT-11939,2048,757193.9670555936,6946.67295813315,.
Jiangsu-Coal_600_OT-11939_CCS,2038,986760.1332593004,24813.903714745906,.
Jiangsu-Coal_600_OT-11939_CCS,2048,986760.1332593004,24813.903714745906,.
Jiangsu-Coal_600_OT-11939_H2,2038,10000.0,6946.67295813315,.
Jiangsu-Coal_600_OT-11939_H2,2048,10000.0,6946.67295813315,.
Jiangsu-Coal_600_OT-11957,2038,757193.9670555936,6946.67295813315,.
Jiangsu-Coal_600_OT-11957,2048,757193.9670555936,6946.67295813315,.
Jiangsu-Coal_600_OT-11957_CCS,2038,986760.1332593004,24813.903714745906,.
Jiangsu-Coal_600_OT-11957_CCS,2048,986760.1332593004,24813.903714745906,.
Jiangsu-Coal_600_OT-11957_H2,2038,10000.0,6946.67295813315,.
Jiangsu-Coal_600_OT-11957_H2,2048,10000.0,6946.67295813315,.
Jiangsu-Coal_600_OT-11975,2038,757193.9670555936,6946.67295813315,.
Jiangsu-Coal_600_OT-11975,2048,757193.9670555936,6946.67295813315,.
Jiangsu-Coal_600_OT-11975_CCS,2038,986760.1332593004,24813.903714745906,.
Jiangsu-Coal_600_OT-11975_CCS,2048,986760.1332593004,24813.903714745906,.
Jiangsu-Coal_600_OT-11975_H2,2038,10000.0,6946.67295813315,.
Jiangsu-Coal_600_OT-11975_H2,2048,10000.0,6946.67295813315,.
Jiangsu-Coal_600_OT-12001,2038,757193.9670555936,6946.67295813315,.
Jiangsu-Coal_600_OT-12001,2048,757193.9670555936,6946.67295813315,.
Jiangsu-Coal_600_OT-12001_CCS,2038,986760.1332593004,24813.903714745906,.
Jiangsu-Coal_600_OT-12001_CCS,2048,986760.1332593004,24813.903714745906,.
Jiangsu-Coal_600_OT-12001_H2,2038,10000.0,6946.67295813315,.
Jiangsu-Coal_600_OT-12001_H2,2048,10000.0,6946.67295813315,.
Jiangsu-Coal_600_OT-12019,2038,757193.9670555936,6946.67295813315,.
Jiangsu-Coal_600_OT-12019,2048,757193.9670555936,6946.67295813315,.
Jiangsu-Coal_600_OT-12019_CCS,2038,986760.1332593004,24813.903714745906,.
Jiangsu-Coal_600_OT-12019_CCS,2048,986760.1332593004,24813.903714745906,.
Jiangsu-Coal_600_OT-12019_H2,2038,10000.0,6946.67295813315,.
Jiangsu-Coal_600_OT-12019_H2,2048,10000.0,6946.67295813315,.
Jiangsu-Coal_600_RC-11947,2038,771199.761496225,7076.319492107069,.
Jiangsu-Coal_600_RC-11947,2048,771199.761496225,7076.319492107069,.
Jiangsu-Coal_600_RC-11947_CCS,2038,986760.1332593004,24943.550248719825,.
Jiangsu-Coal_600_RC-11947_CCS,2048,986760.1332593004,24943.550248719825,.
Jiangsu-Coal_600_RC-11947_H2,2038,10000.0,7076.319492107069,.
Jiangsu-Coal_600_RC-11947_H2,2048,10000.0,7076.319492107069,.
Jiangsu-Coal_600_RC-11965,2038,771199.761496225,7076.319492107069,.
Jiangsu-Coal_600_RC-11965,2048,771199.761496225,7076.319492107069,.
Jiangsu-Coal_600_RC-11965_CCS,2038,986760.1332593004,24943.550248719825,.
Jiangsu-Coal_600_RC-11965_CCS,2048,986760.1332593004,24943.550248719825,.
Jiangsu-Coal_600_RC-11965_H2,2038,10000.0,7076.319492107069,.
Jiangsu-Coal_600_RC-11965_H2,2048,10000.0,7076.319492107069,.
Jiangsu-Coal_600_RC-11983,2038,771199.761496225,7076.319492107069,.
Jiangsu-Coal_600_RC-11983,2048,771199.761496225,7076.319492107069,.
Jiangsu-Coal_600_RC-11983_CCS,2038,986760.1332593004,24943.550248719825,.
Jiangsu-Coal_600_RC-11983_CCS,2048,986760.1332593004,24943.550248719825,.
Jiangsu-Coal_600_RC-11983_H2,2038,10000.0,7076.319492107069,.
Jiangsu-Coal_600_RC-11983_H2,2048,10000.0,7076.319492107069,.
Jiangsu-Coal_600_RC-12009,2038,771199.761496225,7076.319492107069,.
Jiangsu-Coal_600_RC-12009,2048,771199.761496225,7076.319492107069,.
Jiangsu-Coal_600_RC-12009_CCS,2038,986760.1332593004,24943.550248719825,.
Jiangsu-Coal_600_RC-12009_CCS,2048,986760.1332593004,24943.550248719825,.
Jiangsu-Coal_600_RC-12009_H2,2038,10000.0,7076.319492107069,.
Jiangsu-Coal_600_RC-12009_H2,2048,10000.0,7076.319492107069,.
Jiangsu-Coal_600_RC-12027,2038,771199.761496225,7076.319492107069,.
Jiangsu-Coal_600_RC-12027,2048,771199.761496225,7076.319492107069,.
Jiangsu-Coal_600_RC-12027_CCS,2038,986760.1332593004,24943.550248719825,.
Jiangsu-Coal_600_RC-12027_CCS,2048,986760.1332593004,24943.550248719825,.
Jiangsu-Coal_600_RC-12027_H2,2038,10000.0,7076.319492107069,.
Jiangsu-Coal_600_RC-12027_H2,2048,10000.0,7076.319492107069,.
Jiangsu-Coal_600_SEA-11993,2038,771190.5010295126,7076.319492107069,.
Jiangsu-Coal_600_SEA-11993,2048,771190.5010295126,7076.319492107069,.
Jiangsu-Coal_600_SEA-11993_CCS,2038,986760.1332593004,24943.550248719825,.
Jiangsu-Coal_600_SEA-11993_CCS,2048,986760.1332593004,24943.550248719825,.
Jiangsu-Coal_600_SEA-11993_H2,2038,10000.0,7076.319492107069,.
Jiangsu-Coal_600_SEA-11993_H2,2048,10000.0,7076.319492107069,.
Jiangsu-Coal_IGCC_RC-11951,2038,2162821.6884008236,19843.85724090597,.
Jiangsu-Coal_IGCC_RC-11951,2048,2162821.6884008236,19843.85724090597,.
Jiangsu-Coal_IGCC_RC-11951_CCS,2038,986760.1332593004,37711.08799751873,.
Jiangsu-Coal_IGCC_RC-11951_CCS,2048,986760.1332593004,37711.08799751873,.
Jiangsu-Coal_IGCC_RC-11951_H2,2038,10000.0,19843.85724090597,.
Jiangsu-Coal_IGCC_RC-11951_H2,2048,10000.0,19843.85724090597,.
Jiangsu-Coal_IGCC_RC-11969,2038,2162821.6884008236,19843.85724090597,.
Jiangsu-Coal_IGCC_RC-11969,2048,2162821.6884008236,19843.85724090597,.
Jiangsu-Coal_IGCC_RC-11969_CCS,2038,986760.1332593004,37711.08799751873,.
Jiangsu-Coal_IGCC_RC-11969_CCS,2048,986760.1332593004,37711.08799751873,.
Jiangsu-Coal_IGCC_RC-11969_H2,2038,10000.0,19843.85724090597,.
Jiangsu-Coal_IGCC_RC-11969_H2,2048,10000.0,19843.85724090597,.
Jiangsu-Coal_IGCC_RC-11987,2038,2162821.6884008236,19843.85724090597,.
Jiangsu-Coal_IGCC_RC-11987,2048,2162821.6884008236,19843.85724090597,.
Jiangsu-Coal_IGCC_RC-11987_CCS,2038,986760.1332593004,37711.08799751873,.
Jiangsu-Coal_IGCC_RC-11987_CCS,2048,986760.1332593004,37711.08799751873,.
Jiangsu-Coal_IGCC_RC-11987_H2,2038,10000.0,19843.85724090597,.
Jiangsu-Coal_IGCC_RC-11987_H2,2048,10000.0,19843.85724090597,.
Jiangsu-Coal_IGCC_RC-12013,2038,2162821.6884008236,19843.85724090597,.
Jiangsu-Coal_IGCC_RC-12013,2048,2162821.6884008236,19843.85724090597,.
Jiangsu-Coal_IGCC_RC-12013_CCS,2038,986760.1332593004,37711.08799751873,.
Jiangsu-Coal_IGCC_RC-12013_CCS,2048,986760.1332593004,37711.08799751873,.
Jiangsu-Coal_IGCC_RC-12013_H2,2038,10000.0,19843.85724090597,.
Jiangsu-Coal_IGCC_RC-12013_H2,2048,10000.0,19843.85724090597,.
Jiangsu-Coal_IGCC_RC-12031,2038,2162821.6884008236,19843.85724090597,.
Jiangsu-Coal_IGCC_RC-12031,2048,2162821.6884008236,19843.85724090597,.
Jiangsu-Coal_IGCC_RC-12031_CCS,2038,986760.1332593004,37711.08799751873,.
Jiangsu-Coal_IGCC_RC-12031_CCS,2048,986760.1332593004,37711.08799751873,.
Jiangsu-Coal_IGCC_RC-12031_H2,2038,10000.0,19843.85724090597,.
Jiangsu-Coal_IGCC_RC-12031_H2,2048,10000.0,19843.85724090597,.
Jiangsu-Coal_Small_OT-ep-1012,1990,1024321.3898421412,20486.798215511324,.
Jiangsu-Coal_Small_OT-ep-1013,1990,1024321.3898421412,20486.798215511324,.
Jiangsu-Coal_Small_OT-ep-905,1990,1024321.3898421412,20486.798215511324,.
Jiangsu-Coal_Small_OT-ep-974,1990,1024321.3898421412,20486.798215511324,.
Jiangsu-Coal_Small_RC-ep-839,1990,1024321.3898421412,20486.798215511324,.
Jiangsu-Coal_Small_RC-ep-840,1990,1024321.3898421412,20486.798215511324,.
Jiangsu-Coal_Small_RC-ep-860,1990,1024321.3898421412,20486.798215511324,.
Jiangsu-Coal_Small_RC-ep-890,1990,1024321.3898421412,20486.798215511324,.
Jiangsu-Commercial_PV-129,2038,1166979.0761531717,13078.0627857571,.
Jiangsu-Commercial_PV-129,2048,962032.1045061252,11360.224773180636,.
Jiangsu-Commercial_PV-170,2038,1166979.0761531717,13078.0627857571,.
Jiangsu-Commercial_PV-170,2048,962032.1045061252,11360.224773180636,.
Jiangsu-Commercial_PV-74,2038,1166979.0761531717,13078.0627857571,.
Jiangsu-Commercial_PV-74,2048,962032.1045061252,11360.224773180636,.
Jiangsu-Commercial_PV-75,2038,1166979.0761531717,13078.0627857571,.
Jiangsu-Commercial_PV-75,2048,962032.1045061252,11360.224773180636,.
Jiangsu-Commercial_PV-76,2038,1166979.0761531717,13078.0627857571,.
Jiangsu-Commercial_PV-76,2048,962032.1045061252,11360.224773180636,.
Jiangsu-Commercial_PV-77,2038,1166979.0761531717,13078.0627857571,.
Jiangsu-Commercial_PV-77,2048,962032.1045061252,11360.224773180636,.
Jiangsu-Commercial_PV-78,2038,1166979.0761531717,13078.0627857571,.
Jiangsu-Commercial_PV-78,2048,962032.1045061252,11360.224773180636,.
Jiangsu-EP_Coal_1000_OT-ep-3067,2016,770376.9028826355,14136.763898421414,.
Jiangsu-EP_Coal_1000_OT-ep-3068,2016,770376.9028826355,14136.763898421414,.
Jiangsu-EP_Coal_1000_OT-ep-3069,2017,770376.9028826355,14136.763898421414,.
Jiangsu-EP_Coal_1000_OT-ep-3070,2017,770376.9028826355,14136.763898421414,.
Jiangsu-EP_Coal_1000_OT-ep-843,2010,770376.9028826355,14136.763898421414,.
Jiangsu-EP_Coal_1000_OT-ep-844,2009,770376.9028826355,14136.763898421414,.
Jiangsu-EP_Coal_1000_OT-ep-849,2015,770376.9028826355,14136.763898421414,.
Jiangsu-EP_Coal_1000_OT-ep-850,2008,770376.9028826355,14136.763898421414,.
Jiangsu-EP_Coal_1000_OT-ep-851,2007,770376.9028826355,14136.763898421414,.
Jiangsu-EP_Coal_1000_OT-ep-852,2014,770376.9028826355,14136.763898421414,.
Jiangsu-EP_Coal_1000_OT-ep-853,2014,770376.9028826355,14136.763898421414,.
Jiangsu-EP_Coal_1000_OT-ep-854,2013,770376.9028826355,14136.763898421414,.
Jiangsu-EP_Coal_1000_OT-ep-855,2013,770376.9028826355,14136.763898421414,.
Jiangsu-EP_Coal_1000_OT-ep-856,2012,770376.9028826355,14136.763898421414,.
Jiangsu-EP_Coal_1000_OT-ep-857,2011,770376.9028826355,14136.763898421414,.
Jiangsu-EP_Coal_1000_OT-ep-858,2013,770376.9028826355,14136.763898421414,.
Jiangsu-EP_Coal_1000_OT-ep-859,2013,770376.9028826355,14136.763898421414,.
Jiangsu-EP_Coal_1000_RC-ep-3071,2018,770376.9028826355,14136.763898421414,.
Jiangsu-EP_Coal_1000_RC-ep-3072,2018,770376.9028826355,14136.763898421414,.
Jiangsu-EP_Coal_1000_RC-ep-3073,2016,770376.9028826355,14136.763898421414,.
Jiangsu-EP_Coal_1000_RC-ep-842,2012,770376.9028826355,14136.763898421414,.
Jiangsu-EP_Coal_1000_RC-ep-845,2011,770376.9028826355,14136.763898421414,.
Jiangsu-EP_Coal_1000_RC-ep-846,2011,770376.9028826355,14136.763898421414,.
Jiangsu-EP_Coal_1000_RC-ep-847,2010,770376.9028826355,14136.763898421414,.
Jiangsu-EP_Coal_1000_RC-ep-848,2010,770376.9028826355,14136.763898421414,.
Jiangsu-EP_Coal_1000_SEA-ep-3074,2017,770376.9028826355,14136.763898421414,.
Jiangsu-EP_Coal_1000_SEA-ep-3075,2017,770376.9028826355,14136.763898421414,.
Jiangsu-EP_Coal_300_OT-ep-914,1998,831400.7326698696,15988.85724090597,.
Jiangsu-EP_Coal_300_OT-ep-915,1998,831400.7326698696,15988.85724090597,.
Jiangsu-EP_Coal_300_OT-ep-916,1990,831400.7326698696,15988.85724090597,.
Jiangsu-EP_Coal_300_OT-ep-917,1989,831400.7326698696,15988.85724090597,.
Jiangsu-EP_Coal_300_OT-ep-918,1999,831400.7326698696,15988.85724090597,.
Jiangsu-EP_Coal_300_OT-ep-919,1999,831400.7326698696,15988.85724090597,.
Jiangsu-EP_Coal_300_OT-ep-920,1993,831400.7326698696,15988.85724090597,.
Jiangsu-EP_Coal_300_OT-ep-921,1993,831400.7326698696,15988.85724090597,.
Jiangsu-EP_Coal_300_OT-ep-935,2008,831400.7326698696,15988.85724090597,.
Jiangsu-EP_Coal_300_OT-ep-940,2004,831400.7326698696,15988.85724090597,.
Jiangsu-EP_Coal_300_OT-ep-941,2005,831400.7326698696,15988.85724090597,.
Jiangsu-EP_Coal_300_OT-ep-942,2005,831400.7326698696,15988.85724090597,.
Jiangsu-EP_Coal_300_OT-ep-943,2005,831400.7326698696,15988.85724090597,.
Jiangsu-EP_Coal_300_OT-ep-944,1986,831400.7326698696,15988.85724090597,.
Jiangsu-EP_Coal_300_OT-ep-945,1983,831400.7326698696,15988.85724090597,.
Jiangsu-EP_Coal_300_OT-ep-946,1987,831400.7326698696,15988.85724090597,.
Jiangsu-EP_Coal_300_OT-ep-947,1997,831400.7326698696,15988.85724090597,.
Jiangsu-EP_Coal_300_OT-ep-948,1989,831400.7326698696,15988.85724090597,.
Jiangsu-EP_Coal_300_OT-ep-949,1994,831400.7326698696,15988.85724090597,.
Jiangsu-EP_Coal_300_OT-ep-950,1994,831400.7326698696,15988.85724090597,.
Jiangsu-EP_Coal_300_OT-ep-951,1993,831400.7326698696,15988.85724090597,.
Jiangsu-EP_Coal_300_OT-ep-952,1993,831400.7326698696,15988.85724090597,.
Jiangsu-EP_Coal_300_OT-ep-959,1994,831400.7326698696,15988.85724090597,.
Jiangsu-EP_Coal_300_OT-ep-960,1994,831400.7326698696,15988.85724090597,.
Jiangsu-EP_Coal_300_OT-ep-961,2000,831400.7326698696,15988.85724090597,.
Jiangsu-EP_Coal_300_OT-ep-962,1999,831400.7326698696,15988.85724090597,.
Jiangsu-EP_Coal_300_OT-ep-967,2005,831400.7326698696,15988.85724090597,.
Jiangsu-EP_Coal_300_OT-ep-968,2004,831400.7326698696,15988.85724090597,.
Jiangsu-EP_Coal_300_OT-ep-969,2004,831400.7326698696,15988.85724090597,.
Jiangsu-EP_Coal_300_OT-ep-970,2004,831400.7326698696,15988.85724090597,.
Jiangsu-EP_Coal_300_RC-ep-922,2005,831400.7326698696,15988.85724090597,.
Jiangsu-EP_Coal_300_RC-ep-923,2005,831400.7326698696,15988.85724090597,.
Jiangsu-EP_Coal_300_RC-ep-924,2005,831400.7326698696,15988.85724090597,.
Jiangsu-EP_Coal_300_RC-ep-925,2005,831400.7326698696,15988.85724090597,.
Jiangsu-EP_Coal_300_RC-ep-926,2006,831400.7326698696,15988.85724090597,.
Jiangsu-EP_Coal_300_RC-ep-927,2006,831400.7326698696,15988.85724090597,.
Jiangsu-EP_Coal_300_RC-ep-928,2005,831400.7326698696,15988.85724090597,.
Jiangsu-EP_Coal_300_RC-ep-929,2005,831400.7326698696,15988.85724090597,.
Jiangsu-EP_Coal_300_RC-ep-930,2011,831400.7326698696,15988.85724090597,.
Jiangsu-EP_Coal_300_RC-ep-931,2005,831400.7326698696,15988.85724090597,.
Jiangsu-EP_Coal_300_RC-ep-932,2005,831400.7326698696,15988.85724090597,.
Jiangsu-EP_Coal_300_RC-ep-933,2006,831400.7326698696,15988.85724090597,.
Jiangsu-EP_Coal_300_RC-ep-934,2005,831400.7326698696,15988.85724090597,.
Jiangsu-EP_Coal_300_RC-ep-936,2005,831400.7326698696,15988.85724090597,.
Jiangsu-EP_Coal_300_RC-ep-937,2004,831400.7326698696,15988.85724090597,.
Jiangsu-EP_Coal_300_RC-ep-938,2005,831400.7326698696,15988.85724090597,.
Jiangsu-EP_Coal_300_RC-ep-939,2005,831400.7326698696,15988.85724090597,.
Jiangsu-EP_Coal_300_RC-ep-953,2002,831400.7326698696,15988.85724090597,.
Jiangsu-EP_Coal_300_RC-ep-954,2002,831400.7326698696,15988.85724090597,.
Jiangsu-EP_Coal_300_RC-ep-955,2004,831400.7326698696,15988.85724090597,.
Jiangsu-EP_Coal_300_RC-ep-956,2004,831400.7326698696,15988.85724090597,.
Jiangsu-EP_Coal_300_RC-ep-957,1997,831400.7326698696,15988.85724090597,.
Jiangsu-EP_Coal_300_RC-ep-958,1996,831400.7326698696,15988.85724090597,.
Jiangsu-EP_Coal_300_RC-ep-963,2010,831400.7326698696,15988.85724090597,.
Jiangsu-EP_Coal_300_RC-ep-964,2009,831400.7326698696,15988.85724090597,.
Jiangsu-EP_Coal_300_RC-ep-965,2011,831400.7326698696,15988.85724090597,.
Jiangsu-EP_Coal_300_RC-ep-966,2009,831400.7326698696,15988.85724090597,.
Jiangsu-EP_Coal_600_OT-ep-3076,2016,677683.5998627316,12435.48387096774,.
Jiangsu-EP_Coal_600_OT-ep-3077,2016,677683.5998627316,12435.48387096774,.
Jiangsu-EP_Coal_600_OT-ep-863,2011,677683.5998627316,12435.48387096774,.
Jiangsu-EP_Coal_600_OT-ep-864,2011,677683.5998627316,12435.48387096774,.
Jiangsu-EP_Coal_600_OT-ep-869,2010,677683.5998627316,12435.48387096774,.
Jiangsu-EP_Coal_600_OT-ep-870,2010,677683.5998627316,12435.48387096774,.
Jiangsu-EP_Coal_600_OT-ep-871,2014,677683.5998627316,12435.48387096774,.
Jiangsu-EP_Coal_600_OT-ep-872,2014,677683.5998627316,12435.48387096774,.
Jiangsu-EP_Coal_600_OT-ep-875,2005,677683.5998627316,12435.48387096774,.
Jiangsu-EP_Coal_600_OT-ep-876,2005,677683.5998627316,12435.48387096774,.
Jiangsu-EP_Coal_600_OT-ep-877,2005,677683.5998627316,12435.48387096774,.
Jiangsu-EP_Coal_600_OT-ep-878,2007,677683.5998627316,12435.48387096774,.
Jiangsu-EP_Coal_600_OT-ep-879,2006,677683.5998627316,12435.48387096774,.
Jiangsu-EP_Coal_600_OT-ep-880,2005,677683.5998627316,12435.48387096774,.
Jiangsu-EP_Coal_600_OT-ep-881,2005,677683.5998627316,12435.48387096774,.
Jiangsu-EP_Coal_600_OT-ep-882,1999,677683.5998627316,12435.48387096774,.
Jiangsu-EP_Coal_600_OT-ep-883,1998,677683.5998627316,12435.48387096774,.
Jiangsu-EP_Coal_600_OT-ep-884,2005,677683.5998627316,12435.48387096774,.
Jiangsu-EP_Coal_600_OT-ep-885,2006,677683.5998627316,12435.48387096774,.
Jiangsu-EP_Coal_600_OT-ep-886,2006,677683.5998627316,12435.48387096774,.
Jiangsu-EP_Coal_600_OT-ep-887,2006,677683.5998627316,12435.48387096774,.
Jiangsu-EP_Coal_600_OT-ep-888,2006,677683.5998627316,12435.48387096774,.
Jiangsu-EP_Coal_600_OT-ep-889,2006,677683.5998627316,12435.48387096774,.
Jiangsu-EP_Coal_600_OT-ep-895,2006,677683.5998627316,12435.48387096774,.
Jiangsu-EP_Coal_600_OT-ep-896,2006,677683.5998627316,12435.48387096774,.
Jiangsu-EP_Coal_600_OT-ep-897,2008,677683.5998627316,12435.48387096774,.
Jiangsu-EP_Coal_600_OT-ep-898,2007,677683.5998627316,12435.48387096774,.
Jiangsu-EP_Coal_600_OT-ep-899,2006,677683.5998627316,12435.48387096774,.
Jiangsu-EP_Coal_600_OT-ep-900,2006,677683.5998627316,12435.48387096774,.
Jiangsu-EP_Coal_600_RC-ep-873,2011,758016.8256691832,13909.221002059025,.
Jiangsu-EP_Coal_600_RC-ep-874,2009,758016.8256691832,13909.221002059025,.
Jiangsu-EP_Coal_600_RC-ep-891,2008,758016.8256691832,13909.221002059025,.
Jiangsu-EP_Coal_600_RC-ep-892,2007,758016.8256691832,13909.221002059025,.
Jiangsu-EP_Coal_600_RC-ep-893,2012,758016.8256691832,13909.221002059025,.
Jiangsu-EP_Coal_600_RC-ep-894,2010,758016.8256691832,13909.221002059025,.
