GEN_TP_FUELS_1,GEN_TP_FUELS_2,GEN_TP_FUELS_3,GenFuelUseRate
Jiangsu-Coal_600_SEA-11993_H2,2040.06.26.00,Hydrogen,0.0
Jiangsu-Coal_600_SEA-11993_H2,2040.06.26.04,Hydrogen,0.0
Jiangsu-Coal_600_SEA-11993_H2,2040.06.26.08,Hydrogen,0.0
Jiangsu-Coal_600_SEA-11993_H2,2040.06.26.12,Hydrogen,0.0
Jiangsu-Coal_600_SEA-11993_H2,2040.06.26.16,Hydrogen,0.0
Jiangsu-Coal_600_SEA-11993_H2,2040.06.26.20,Hydrogen,0.0
Jiangsu-Coal_600_SEA-11993_H2,2040.12.19.00,Hydrogen,0.0
Jiangsu-Coal_600_SEA-11993_H2,2040.12.19.04,Hydrogen,0.0
Jiangsu-Coal_600_SEA-11993_H2,2040.12.19.08,Hydrogen,-0.0
Jiangsu-Coal_600_SEA-11993_H2,2040.12.19.12,Hydrogen,0.0
Jiangsu-Coal_600_SEA-11993_H2,2040.12.19.16,Hydrogen,0.0
Jiangsu-Coal_600_SEA-11993_H2,2040.12.19.20,Hydrogen,0.0
Jiangsu-Coal_600_SEA-11993_H2,2050.06.12.00,Hydrogen,0.0
Jiangsu-Coal_600_SEA-11993_H2,2050.06.12.04,Hydrogen,0.0
Jiangsu-Coal_600_SEA-11993_H2,2050.06.12.08,Hydrogen,0.0
Jiangsu-Coal_600_SEA-11993_H2,2050.06.12.12,Hydrogen,0.0
Jiangsu-Coal_600_SEA-11993_H2,2050.06.12.16,Hydrogen,0.0
Jiangsu-Coal_600_SEA-11993_H2,2050.06.12.20,Hydrogen,-0.0
Jiangsu-Coal_600_SEA-11993_H2,2050.12.12.00,Hydrogen,0.0
Jiangsu-Coal_600_SEA-11993_H2,2050.12.12.04,Hydrogen,0.0
Jiangsu-Coal_600_SEA-11993_H2,2050.12.12.08,Hydrogen,0.0
Jiangsu-Coal_600_SEA-11993_H2,2050.12.12.12,Hydrogen,0.0
Jiangsu-Coal_600_SEA-11993_H2,2050.12.12.16,Hydrogen,-0.0
Jiangsu-Coal_600_SEA-11993_H2,2050.12.12.20,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-11951_H2,2040.06.26.00,Hydrogen,-0.0
Jiangsu-Coal_IGCC_RC-11951_H2,2040.06.26.04,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-11951_H2,2040.06.26.08,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-11951_H2,2040.06.26.12,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-11951_H2,2040.06.26.16,Hydrogen,-0.0
Jiangsu-Coal_IGCC_RC-11951_H2,2040.06.26.20,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-11951_H2,2040.12.19.00,Hydrogen,-0.0
Jiangsu-Coal_IGCC_RC-11951_H2,2040.12.19.04,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-11951_H2,2040.12.19.08,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-11951_H2,2040.12.19.12,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-11951_H2,2040.12.19.16,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-11951_H2,2040.12.19.20,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-11951_H2,2050.06.12.00,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-11951_H2,2050.06.12.04,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-11951_H2,2050.06.12.08,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-11951_H2,2050.06.12.12,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-11951_H2,2050.06.12.16,Hydrogen,-0.0
Jiangsu-Coal_IGCC_RC-11951_H2,2050.06.12.20,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-11951_H2,2050.12.12.00,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-11951_H2,2050.12.12.04,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-11951_H2,2050.12.12.08,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-11951_H2,2050.12.12.12,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-11951_H2,2050.12.12.16,Hydrogen,-0.0
Jiangsu-Coal_IGCC_RC-11951_H2,2050.12.12.20,Hydrogen,-0.0
Jiangsu-Coal_IGCC_RC-11969_H2,2040.06.26.00,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-11969_H2,2040.06.26.04,Hydrogen,-0.0
Jiangsu-Coal_IGCC_RC-11969_H2,2040.06.26.08,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-11969_H2,2040.06.26.12,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-11969_H2,2040.06.26.16,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-11969_H2,2040.06.26.20,Hydrogen,-0.0
Jiangsu-Coal_IGCC_RC-11969_H2,2040.12.19.00,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-11969_H2,2040.12.19.04,Hydrogen,-0.0
Jiangsu-Coal_IGCC_RC-11969_H2,2040.12.19.08,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-11969_H2,2040.12.19.12,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-11969_H2,2040.12.19.16,Hydrogen,-0.0
Jiangsu-Coal_IGCC_RC-11969_H2,2040.12.19.20,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-11969_H2,2050.06.12.00,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-11969_H2,2050.06.12.04,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-11969_H2,2050.06.12.08,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-11969_H2,2050.06.12.12,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-11969_H2,2050.06.12.16,Hydrogen,-0.0
Jiangsu-Coal_IGCC_RC-11969_H2,2050.06.12.20,Hydrogen,-0.0
Jiangsu-Coal_IGCC_RC-11969_H2,2050.12.12.00,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-11969_H2,2050.12.12.04,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-11969_H2,2050.12.12.08,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-11969_H2,2050.12.12.12,Hydrogen,-0.0
Jiangsu-Coal_IGCC_RC-11969_H2,2050.12.12.16,Hydrogen,-0.0
Jiangsu-Coal_IGCC_RC-11969_H2,2050.12.12.20,Hydrogen,-0.0
Jiangsu-Coal_IGCC_RC-11987_H2,2040.06.26.00,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-11987_H2,2040.06.26.04,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-11987_H2,2040.06.26.08,Hydrogen,-0.0
Jiangsu-Coal_IGCC_RC-11987_H2,2040.06.26.12,Hydrogen,-0.0
Jiangsu-Coal_IGCC_RC-11987_H2,2040.06.26.16,Hydrogen,-0.0
Jiangsu-Coal_IGCC_RC-11987_H2,2040.06.26.20,Hydrogen,-0.0
Jiangsu-Coal_IGCC_RC-11987_H2,2040.12.19.00,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-11987_H2,2040.12.19.04,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-11987_H2,2040.12.19.08,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-11987_H2,2040.12.19.12,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-11987_H2,2040.12.19.16,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-11987_H2,2040.12.19.20,Hydrogen,-0.0
Jiangsu-Coal_IGCC_RC-11987_H2,2050.06.12.00,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-11987_H2,2050.06.12.04,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-11987_H2,2050.06.12.08,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-11987_H2,2050.06.12.12,Hydrogen,-0.0
Jiangsu-Coal_IGCC_RC-11987_H2,2050.06.12.16,Hydrogen,-0.0
Jiangsu-Coal_IGCC_RC-11987_H2,2050.06.12.20,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-11987_H2,2050.12.12.00,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-11987_H2,2050.12.12.04,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-11987_H2,2050.12.12.08,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-11987_H2,2050.12.12.12,Hydrogen,-0.0
Jiangsu-Coal_IGCC_RC-11987_H2,2050.12.12.16,Hydrogen,-0.0
Jiangsu-Coal_IGCC_RC-11987_H2,2050.12.12.20,Hydrogen,-0.0
Jiangsu-Coal_IGCC_RC-12013_H2,2040.06.26.00,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-12013_H2,2040.06.26.04,Hydrogen,-0.0
Jiangsu-Coal_IGCC_RC-12013_H2,2040.06.26.08,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-12013_H2,2040.06.26.12,Hydrogen,-0.0
Jiangsu-Coal_IGCC_RC-12013_H2,2040.06.26.16,Hydrogen,-0.0
Jiangsu-Coal_IGCC_RC-12013_H2,2040.06.26.20,Hydrogen,-0.0
Jiangsu-Coal_IGCC_RC-12013_H2,2040.12.19.00,Hydrogen,-0.0
Jiangsu-Coal_IGCC_RC-12013_H2,2040.12.19.04,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-12013_H2,2040.12.19.08,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-12013_H2,2040.12.19.12,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-12013_H2,2040.12.19.16,Hydrogen,-0.0
Jiangsu-Coal_IGCC_RC-12013_H2,2040.12.19.20,Hydrogen,-0.0
Jiangsu-Coal_IGCC_RC-12013_H2,2050.06.12.00,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-12013_H2,2050.06.12.04,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-12013_H2,2050.06.12.08,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-12013_H2,2050.06.12.12,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-12013_H2,2050.06.12.16,Hydrogen,-0.0
Jiangsu-Coal_IGCC_RC-12013_H2,2050.06.12.20,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-12013_H2,2050.12.12.00,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-12013_H2,2050.12.12.04,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-12013_H2,2050.12.12.08,Hydrogen,-0.0
Jiangsu-Coal_IGCC_RC-12013_H2,2050.12.12.12,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-12013_H2,2050.12.12.16,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-12013_H2,2050.12.12.20,Hydrogen,-0.0
Jiangsu-Coal_IGCC_RC-12031_H2,2040.06.26.00,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-12031_H2,2040.06.26.04,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-12031_H2,2040.06.26.08,Hydrogen,-0.0
Jiangsu-Coal_IGCC_RC-12031_H2,2040.06.26.12,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-12031_H2,2040.06.26.16,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-12031_H2,2040.06.26.20,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-12031_H2,2040.12.19.00,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-12031_H2,2040.12.19.04,Hydrogen,-0.0
Jiangsu-Coal_IGCC_RC-12031_H2,2040.12.19.08,Hydrogen,-0.0
Jiangsu-Coal_IGCC_RC-12031_H2,2040.12.19.12,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-12031_H2,2040.12.19.16,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-12031_H2,2040.12.19.20,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-12031_H2,2050.06.12.00,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-12031_H2,2050.06.12.04,Hydrogen,-0.0
Jiangsu-Coal_IGCC_RC-12031_H2,2050.06.12.08,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-12031_H2,2050.06.12.12,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-12031_H2,2050.06.12.16,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-12031_H2,2050.06.12.20,Hydrogen,-0.0
Jiangsu-Coal_IGCC_RC-12031_H2,2050.12.12.00,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-12031_H2,2050.12.12.04,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-12031_H2,2050.12.12.08,Hydrogen,-0.0
Jiangsu-Coal_IGCC_RC-12031_H2,2050.12.12.12,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-12031_H2,2050.12.12.16,Hydrogen,0.0
Jiangsu-Coal_IGCC_RC-12031_H2,2050.12.12.20,Hydrogen,0.0
Shanghai-Coal_1000_OT-11911_H2,2040.06.26.00,Hydrogen,-0.0
Shanghai-Coal_1000_OT-11911_H2,2040.06.26.04,Hydrogen,-0.0
Shanghai-Coal_1000_OT-11911_H2,2040.06.26.08,Hydrogen,-0.0
Shanghai-Coal_1000_OT-11911_H2,2040.06.26.12,Hydrogen,-0.0
Shanghai-Coal_1000_OT-11911_H2,2040.06.26.16,Hydrogen,-0.0
Shanghai-Coal_1000_OT-11911_H2,2040.06.26.20,Hydrogen,-0.0
Shanghai-Coal_1000_OT-11911_H2,2040.12.19.00,Hydrogen,-0.0
Shanghai-Coal_1000_OT-11911_H2,2040.12.19.04,Hydrogen,-0.0
Shanghai-Coal_1000_OT-11911_H2,2040.12.19.08,Hydrogen,-0.0
Shanghai-Coal_1000_OT-11911_H2,2040.12.19.12,Hydrogen,-0.0
Shanghai-Coal_1000_OT-11911_H2,2040.12.19.16,Hydrogen,-0.0
Shanghai-Coal_1000_OT-11911_H2,2040.12.19.20,Hydrogen,-0.0
Shanghai-Coal_1000_OT-11911_H2,2050.06.12.00,Hydrogen,-0.0
Shanghai-Coal_1000_OT-11911_H2,2050.06.12.04,Hydrogen,-0.0
Shanghai-Coal_1000_OT-11911_H2,2050.06.12.08,Hydrogen,-0.0
Shanghai-Coal_1000_OT-11911_H2,2050.06.12.12,Hydrogen,-0.0
Shanghai-Coal_1000_OT-11911_H2,2050.06.12.16,Hydrogen,-0.0
Shanghai-Coal_1000_OT-11911_H2,2050.06.12.20,Hydrogen,-0.0
Shanghai-Coal_1000_OT-11911_H2,2050.12.12.00,Hydrogen,-0.0
Shanghai-Coal_1000_OT-11911_H2,2050.12.12.04,Hydrogen,-0.0
Shanghai-Coal_1000_OT-11911_H2,2050.12.12.08,Hydrogen,-0.0
Shanghai-Coal_1000_OT-11911_H2,2050.12.12.12,Hydrogen,-0.0
Shanghai-Coal_1000_OT-11911_H2,2050.12.12.16,Hydrogen,-0.0
Shanghai-Coal_1000_OT-11911_H2,2050.12.12.20,Hydrogen,-0.0
Shanghai-Coal_1000_RC-11919_H2,2040.06.26.00,Hydrogen,-0.0
Shanghai-Coal_1000_RC-11919_H2,2040.06.26.04,Hydrogen,-0.0
Shanghai-Coal_1000_RC-11919_H2,2040.06.26.08,Hydrogen,-0.0
Shanghai-Coal_1000_RC-11919_H2,2040.06.26.12,Hydrogen,-0.0
Shanghai-Coal_1000_RC-11919_H2,2040.06.26.16,Hydrogen,-0.0
Shanghai-Coal_1000_RC-11919_H2,2040.06.26.20,Hydrogen,-0.0
Shanghai-Coal_1000_RC-11919_H2,2040.12.19.00,Hydrogen,-0.0
Shanghai-Coal_1000_RC-11919_H2,2040.12.19.04,Hydrogen,-0.0
Shanghai-Coal_1000_RC-11919_H2,2040.12.19.08,Hydrogen,-0.0
Shanghai-Coal_1000_RC-11919_H2,2040.12.19.12,Hydrogen,-0.0
Shanghai-Coal_1000_RC-11919_H2,2040.12.19.16,Hydrogen,-0.0
Shanghai-Coal_1000_RC-11919_H2,2040.12.19.20,Hydrogen,-0.0
Shanghai-Coal_1000_RC-11919_H2,2050.06.12.00,Hydrogen,-0.0
Shanghai-Coal_1000_RC-11919_H2,2050.06.12.04,Hydrogen,-0.0
Shanghai-Coal_1000_RC-11919_H2,2050.06.12.08,Hydrogen,-0.0
Shanghai-Coal_1000_RC-11919_H2,2050.06.12.12,Hydrogen,-0.0
Shanghai-Coal_1000_RC-11919_H2,2050.06.12.16,Hydrogen,-0.0
Shanghai-Coal_1000_RC-11919_H2,2050.06.12.20,Hydrogen,-0.0
Shanghai-Coal_1000_RC-11919_H2,2050.12.12.00,Hydrogen,-0.0
Shanghai-Coal_1000_RC-11919_H2,2050.12.12.04,Hydrogen,-0.0
Shanghai-Coal_1000_RC-11919_H2,2050.12.12.08,Hydrogen,-0.0
Shanghai-Coal_1000_RC-11919_H2,2050.12.12.12,Hydrogen,-0.0
Shanghai-Coal_1000_RC-11919_H2,2050.12.12.16,Hydrogen,-0.0
Shanghai-Coal_1000_RC-11919_H2,2050.12.12.20,Hydrogen,-0.0
Shanghai-Coal_1000_SEA-11929_H2,2040.06.26.00,Hydrogen,-0.0
Shanghai-Coal_1000_SEA-11929_H2,2040.06.26.04,Hydrogen,-0.0
Shanghai-Coal_1000_SEA-11929_H2,2040.06.26.08,Hydrogen,-0.0
Shanghai-Coal_1000_SEA-11929_H2,2040.06.26.12,Hydrogen,-0.0
Shanghai-Coal_1000_SEA-11929_H2,2040.06.26.16,Hydrogen,-0.0
Shanghai-Coal_1000_SEA-11929_H2,2040.06.26.20,Hydrogen,-0.0
Shanghai-Coal_1000_SEA-11929_H2,2040.12.19.00,Hydrogen,-0.0
Shanghai-Coal_1000_SEA-11929_H2,2040.12.19.04,Hydrogen,-0.0
Shanghai-Coal_1000_SEA-11929_H2,2040.12.19.08,Hydrogen,-0.0
Shanghai-Coal_1000_SEA-11929_H2,2040.12.19.12,Hydrogen,-0.0
Shanghai-Coal_1000_SEA-11929_H2,2040.12.19.16,Hydrogen,-0.0
Shanghai-Coal_1000_SEA-11929_H2,2040.12.19.20,Hydrogen,-0.0
Shanghai-Coal_1000_SEA-11929_H2,2050.06.12.00,Hydrogen,-0.0
Shanghai-Coal_1000_SEA-11929_H2,2050.06.12.04,Hydrogen,-0.0
Shanghai-Coal_1000_SEA-11929_H2,2050.06.12.08,Hydrogen,-0.0
Shanghai-Coal_1000_SEA-11929_H2,2050.06.12.12,Hydrogen,-0.0
Shanghai-Coal_1000_SEA-11929_H2,2050.06.12.16,Hydrogen,-0.0
Shanghai-Coal_1000_SEA-11929_H2,2050.06.12.20,Hydrogen,-0.0
Shanghai-Coal_1000_SEA-11929_H2,2050.12.12.00,Hydrogen,-0.0
Shanghai-Coal_1000_SEA-11929_H2,2050.12.12.04,Hydrogen,-0.0
Shanghai-Coal_1000_SEA-11929_H2,2050.12.12.08,Hydrogen,-0.0
Shanghai-Coal_1000_SEA-11929_H2,2050.12.12.12,Hydrogen,-0.0
Shanghai-Coal_1000_SEA-11929_H2,2050.12.12.16,Hydrogen,-0.0
Shanghai-Coal_1000_SEA-11929_H2,2050.12.12.20,Hydrogen,-0.0
Shanghai-Coal_300_OT-11915_H2,2040.06.26.00,Hydrogen,-0.0
Shanghai-Coal_300_OT-11915_H2,2040.06.26.04,Hydrogen,-0.0
Shanghai-Coal_300_OT-11915_H2,2040.06.26.08,Hydrogen,-0.0
Shanghai-Coal_300_OT-11915_H2,2040.06.26.12,Hydrogen,-0.0
Shanghai-Coal_300_OT-11915_H2,2040.06.26.16,Hydrogen,-0.0
Shanghai-Coal_300_OT-11915_H2,2040.06.26.20,Hydrogen,-0.0
Shanghai-Coal_300_OT-11915_H2,2040.12.19.00,Hydrogen,-0.0
Shanghai-Coal_300_OT-11915_H2,2040.12.19.04,Hydrogen,-0.0
Shanghai-Coal_300_OT-11915_H2,2040.12.19.08,Hydrogen,-0.0
Shanghai-Coal_300_OT-11915_H2,2040.12.19.12,Hydrogen,-0.0
Shanghai-Coal_300_OT-11915_H2,2040.12.19.16,Hydrogen,-0.0
Shanghai-Coal_300_OT-11915_H2,2040.12.19.20,Hydrogen,-0.0
Shanghai-Coal_300_OT-11915_H2,2050.06.12.00,Hydrogen,-0.0
Shanghai-Coal_300_OT-11915_H2,2050.06.12.04,Hydrogen,-0.0
Shanghai-Coal_300_OT-11915_H2,2050.06.12.08,Hydrogen,-0.0
Shanghai-Coal_300_OT-11915_H2,2050.06.12.12,Hydrogen,-0.0
Shanghai-Coal_300_OT-11915_H2,2050.06.12.16,Hydrogen,-0.0
Shanghai-Coal_300_OT-11915_H2,2050.06.12.20,Hydrogen,-0.0
Shanghai-Coal_300_OT-11915_H2,2050.12.12.00,Hydrogen,-0.0
Shanghai-Coal_300_OT-11915_H2,2050.12.12.04,Hydrogen,-0.0
Shanghai-Coal_300_OT-11915_H2,2050.12.12.08,Hydrogen,-0.0
Shanghai-Coal_300_OT-11915_H2,2050.12.12.12,Hydrogen,-0.0
Shanghai-Coal_300_OT-11915_H2,2050.12.12.16,Hydrogen,-0.0
Shanghai-Coal_300_OT-11915_H2,2050.12.12.20,Hydrogen,-0.0
Shanghai-Coal_300_RC-11923_H2,2040.06.26.00,Hydrogen,-0.0
Shanghai-Coal_300_RC-11923_H2,2040.06.26.04,Hydrogen,-0.0
Shanghai-Coal_300_RC-11923_H2,2040.06.26.08,Hydrogen,-0.0
Shanghai-Coal_300_RC-11923_H2,2040.06.26.12,Hydrogen,-0.0
Shanghai-Coal_300_RC-11923_H2,2040.06.26.16,Hydrogen,-0.0
Shanghai-Coal_300_RC-11923_H2,2040.06.26.20,Hydrogen,-0.0
Shanghai-Coal_300_RC-11923_H2,2040.12.19.00,Hydrogen,-0.0
Shanghai-Coal_300_RC-11923_H2,2040.12.19.04,Hydrogen,-0.0
Shanghai-Coal_300_RC-11923_H2,2040.12.19.08,Hydrogen,-0.0
Shanghai-Coal_300_RC-11923_H2,2040.12.19.12,Hydrogen,-0.0
Shanghai-Coal_300_RC-11923_H2,2040.12.19.16,Hydrogen,-0.0
Shanghai-Coal_300_RC-11923_H2,2040.12.19.20,Hydrogen,-0.0
Shanghai-Coal_300_RC-11923_H2,2050.06.12.00,Hydrogen,-0.0
Shanghai-Coal_300_RC-11923_H2,2050.06.12.04,Hydrogen,-0.0
Shanghai-Coal_300_RC-11923_H2,2050.06.12.08,Hydrogen,-0.0
Shanghai-Coal_300_RC-11923_H2,2050.06.12.12,Hydrogen,-0.0
Shanghai-Coal_300_RC-11923_H2,2050.06.12.16,Hydrogen,-0.0
Shanghai-Coal_300_RC-11923_H2,2050.06.12.20,Hydrogen,-0.0
Shanghai-Coal_300_RC-11923_H2,2050.12.12.00,Hydrogen,-0.0
Shanghai-Coal_300_RC-11923_H2,2050.12.12.04,Hydrogen,-0.0
Shanghai-Coal_300_RC-11923_H2,2050.12.12.08,Hydrogen,-0.0
Shanghai-Coal_300_RC-11923_H2,2050.12.12.12,Hydrogen,-0.0
Shanghai-Coal_300_RC-11923_H2,2050.12.12.16,Hydrogen,-0.0
Shanghai-Coal_300_RC-11923_H2,2050.12.12.20,Hydrogen,-0.0
Shanghai-Coal_300_SEA-11933_H2,2040.06.26.00,Hydrogen,-0.0
Shanghai-Coal_300_SEA-11933_H2,2040.06.26.04,Hydrogen,-0.0
Shanghai-Coal_300_SEA-11933_H2,2040.06.26.08,Hydrogen,-0.0
Shanghai-Coal_300_SEA-11933_H2,2040.06.26.12,Hydrogen,-0.0
Shanghai-Coal_300_SEA-11933_H2,2040.06.26.16,Hydrogen,-0.0
Shanghai-Coal_300_SEA-11933_H2,2040.06.26.20,Hydrogen,-0.0
Shanghai-Coal_300_SEA-11933_H2,2040.12.19.00,Hydrogen,-0.0
Shanghai-Coal_300_SEA-11933_H2,2040.12.19.04,Hydrogen,-0.0
Shanghai-Coal_300_SEA-11933_H2,2040.12.19.08,Hydrogen,-0.0
Shanghai-Coal_300_SEA-11933_H2,2040.12.19.12,Hydrogen,-0.0
Shanghai-Coal_300_SEA-11933_H2,2040.12.19.16,Hydrogen,-0.0
Shanghai-Coal_300_SEA-11933_H2,2040.12.19.20,Hydrogen,-0.0
Shanghai-Coal_300_SEA-11933_H2,2050.06.12.00,Hydrogen,-0.0
Shanghai-Coal_300_SEA-11933_H2,2050.06.12.04,Hydrogen,-0.0
Shanghai-Coal_300_SEA-11933_H2,2050.06.12.08,Hydrogen,-0.0
Shanghai-Coal_300_SEA-11933_H2,2050.06.12.12,Hydrogen,-0.0
Shanghai-Coal_300_SEA-11933_H2,2050.06.12.16,Hydrogen,-0.0
Shanghai-Coal_300_SEA-11933_H2,2050.06.12.20,Hydrogen,-0.0
Shanghai-Coal_300_SEA-11933_H2,2050.12.12.00,Hydrogen,-0.0
Shanghai-Coal_300_SEA-11933_H2,2050.12.12.04,Hydrogen,-0.0
Shanghai-Coal_300_SEA-11933_H2,2050.12.12.08,Hydrogen,-0.0
Shanghai-Coal_300_SEA-11933_H2,2050.12.12.12,Hydrogen,-0.0
Shanghai-Coal_300_SEA-11933_H2,2050.12.12.16,Hydrogen,-0.0
Shanghai-Coal_300_SEA-11933_H2,2050.12.12.20,Hydrogen,-0.0
Shanghai-Coal_600_OT-11913_H2,2040.06.26.00,Hydrogen,-0.0
Shanghai-Coal_600_OT-11913_H2,2040.06.26.04,Hydrogen,-0.0
Shanghai-Coal_600_OT-11913_H2,2040.06.26.08,Hydrogen,-0.0
Shanghai-Coal_600_OT-11913_H2,2040.06.26.12,Hydrogen,-0.0
Shanghai-Coal_600_OT-11913_H2,2040.06.26.16,Hydrogen,-0.0
Shanghai-Coal_600_OT-11913_H2,2040.06.26.20,Hydrogen,-0.0
Shanghai-Coal_600_OT-11913_H2,2040.12.19.00,Hydrogen,-0.0
Shanghai-Coal_600_OT-11913_H2,2040.12.19.04,Hydrogen,-0.0
Shanghai-Coal_600_OT-11913_H2,2040.12.19.08,Hydrogen,-0.0
Shanghai-Coal_600_OT-11913_H2,2040.12.19.12,Hydrogen,-0.0
Shanghai-Coal_600_OT-11913_H2,2040.12.19.16,Hydrogen,-0.0
Shanghai-Coal_600_OT-11913_H2,2040.12.19.20,Hydrogen,-0.0
Shanghai-Coal_600_OT-11913_H2,2050.06.12.00,Hydrogen,-0.0
Shanghai-Coal_600_OT-11913_H2,2050.06.12.04,Hydrogen,-0.0
Shanghai-Coal_600_OT-11913_H2,2050.06.12.08,Hydrogen,-0.0
Shanghai-Coal_600_OT-11913_H2,2050.06.12.12,Hydrogen,-0.0
Shanghai-Coal_600_OT-11913_H2,2050.06.12.16,Hydrogen,-0.0
Shanghai-Coal_600_OT-11913_H2,2050.06.12.20,Hydrogen,-0.0
Shanghai-Coal_600_OT-11913_H2,2050.12.12.00,Hydrogen,-0.0
Shanghai-Coal_600_OT-11913_H2,2050.12.12.04,Hydrogen,-0.0
Shanghai-Coal_600_OT-11913_H2,2050.12.12.08,Hydrogen,-0.0
Shanghai-Coal_600_OT-11913_H2,2050.12.12.12,Hydrogen,-0.0
Shanghai-Coal_600_OT-11913_H2,2050.12.12.16,Hydrogen,-0.0
Shanghai-Coal_600_OT-11913_H2,2050.12.12.20,Hydrogen,-0.0
Shanghai-Coal_600_RC-11921_H2,2040.06.26.00,Hydrogen,-0.0
Shanghai-Coal_600_RC-11921_H2,2040.06.26.04,Hydrogen,-0.0
Shanghai-Coal_600_RC-11921_H2,2040.06.26.08,Hydrogen,-0.0
Shanghai-Coal_600_RC-11921_H2,2040.06.26.12,Hydrogen,-0.0
Shanghai-Coal_600_RC-11921_H2,2040.06.26.16,Hydrogen,-0.0
Shanghai-Coal_600_RC-11921_H2,2040.06.26.20,Hydrogen,-0.0
Shanghai-Coal_600_RC-11921_H2,2040.12.19.00,Hydrogen,-0.0
